mlbamID,playerName,team,league,defaultPos,W,L,S,IP,H,R,ER,HR,BB,K,HBP,G_SP,G_RP
460255,Brett Smith,NYA,AL,SP,2,4,0,50,63,44,41,10,37,25,1,0,0
460260,Scott Lewis,CLE,AL,SP,2,2,0,39,45,24,21,5,12,25,0,1,0
460265,Jeremy Sowers,CLE,AL,SP,4,5,0,85,95,51,48,10,31,40,2,22,1
460274,Tyler Lumsden,HOU,NL,SP,2,7,0,82,104,67,61,13,55,32,0,0,0
460283,Jerry Blevins,OAK,AL,RP,2,2,0,40,41,22,19,4,13,31,1,0,20
460284,Dallas Braden,OAK,AL,SP,5,5,0,92,95,48,44,9,30,58,2,22,0
460291,Jonathan Ellis,SDN,NL,RP,3,4,0,65,62,36,33,8,39,46,0,0,0
460295,Reidier Gonzalez,TOR,AL,SP,4,7,0,103,122,66,57,10,40,47,0,0,0
460313,Kyler Newby,ARI,NL,RP,2,4,0,53,60,40,37,9,31,38,0,0,0
460318,Thomas Rafferty,TBA,AL,RP,2,3,0,49,55,34,30,4,32,30,0,0,0
460344,Wilkins De La Rosa,NYA,AL,SP,4,6,0,90,104,71,64,17,59,65,0,0,0
460347,Moises Hernandez,ATL,NL,RP,2,3,0,48,59,39,35,10,29,22,0,0,0
460349,Carlos Rosa,KCA,AL,RP,2,4,0,50,60,33,29,5,23,31,0,0,7
460366,Rich Thompson,LAA,AL,RP,1,2,0,27,31,19,17,6,11,25,0,0,13
460370,Rafael Perez,CLE,AL,RP,2,3,0,46,49,26,23,4,18,38,1,0,54
460371,Alberto Bastardo,LAN,NL,SP,5,9,0,125,141,89,81,19,66,78,0,0,0
460374,Adam Bright,COL,NL,RP,2,3,0,42,49,31,28,5,28,27,0,0,0
460580,Chuck James,,,,4,5,0,82,82,48,46,14,38,61,2,0,0
460597,Jim Hoey,BAL,AL,RP,1,3,0,40,49,32,29,5,29,29,0,0,0
460602,Dirk Hayhurst,TOR,AL,RP,2,4,0,50,54,29,26,6,16,35,1,0,15
460621,Nate Spears,BOS,AL,3B,0,1,0,9,12,9,8,4,3,7,0,0,0
460639,Jailen Peguero,TEX,AL,RP,1,3,0,37,42,27,25,6,23,28,0,0,0
460648,Harvey Garcia,LAN,NL,RP,1,3,0,35,37,23,21,7,19,33,0,0,0
460657,Doug Slaten,WAS,NL,RP,1,2,0,26,27,14,12,2,10,20,1,0,11
460677,Cory Wade,LAN,NL,RP,2,2,0,40,38,22,22,7,13,29,1,0,27
460691,Michael Jarman,TBA,AL,RP,2,5,0,65,82,55,50,13,39,32,0,0,0
461212,Matt Palmer,LAA,AL,SP,4,5,0,79,81,45,43,8,36,48,2,13,27
461213,Joe Bateman,TBA,AL,RP,3,4,0,62,61,33,30,4,34,45,0,0,0
461233,Luis Villarreal,SEA,AL,RP,1,1,0,21,25,16,14,4,10,13,0,0,0
461260,Jose Vaquedano,BOS,AL,RP,2,5,0,61,78,52,48,8,43,27,0,0,0
461325,Tyler Clippard,WAS,NL,RP,3,4,0,59,54,34,33,10,32,52,0,0,41
461361,Matt Yourkin,SFN,NL,RP,3,4,0,60,61,37,34,8,34,51,0,0,0
461377,Neal Musser,HOU,NL,RP,1,2,0,28,30,18,17,4,17,21,0,0,0
461408,Zack Sterner,,,,2,2,0,32,34,19,17,2,19,17,0,0,0
461725,Jose Lugo,MIN,AL,RP,2,5,0,61,71,45,40,6,42,41,0,0,0
461766,Jose Arredondo,CIN,NL,RP,2,3,0,41,38,22,21,4,22,38,0,0,43
461791,Carlos Marmol,CHN,NL,RP,5,3,23,72,46,32,30,5,47,86,7,0,79
461829,Gio Gonzalez,OAK,AL,SP,3,6,0,85,90,59,54,14,51,75,1,17,3
461833,Phil Hughes,NYA,AL,SP,5,3,0,70,61,30,29,6,24,69,3,7,44
461836,Chris Lambert,BAL,AL,SP,3,6,0,79,100,57,50,11,30,48,1,0,6
461848,Jim Miller,BAL,AL,RP,2,4,0,52,62,35,30,6,23,37,0,0,0
461850,Sean Morgan,ARI,NL,RP,1,4,0,43,53,41,38,10,35,28,0,0,0
461851,Eduardo Morlan,TBA,AL,RP,2,5,0,60,71,47,42,12,31,40,0,0,0
461856,Troy Patton,BAL,AL,SP,3,8,0,97,132,84,76,22,38,51,1,0,0
461862,Steven Register,TOR,AL,RP,1,3,0,38,44,27,24,6,15,21,0,0,1
461863,Mumba Rivera,SEA,AL,RP,2,4,0,55,63,45,43,10,48,40,0,0,0
461870,Chorye Spoone,BAL,AL,SP,1,4,0,49,62,45,42,8,41,27,0,0,0
461872,Anthony Swarzak,MIN,AL,SP,4,6,0,87,108,61,54,12,32,44,1,12,0
461904,Chris Britton,SDN,NL,RP,1,2,0,29,30,16,15,5,11,18,0,0,0
462089,Juan Jaime,WAS,NL,SP,3,4,0,60,56,35,33,6,48,57,1,0,0
462102,Thomas Hanson,ATL,NL,SP,5,5,0,90,83,49,46,14,46,93,0,21,0
462135,Steven Hammond,SFN,NL,SP,5,11,0,148,168,107,98,26,70,86,0,0,0
462136,Marco Estrada,MIL,NL,SP,4,4,0,73,75,42,37,9,30,50,1,1,3
462382,Jim Johnson,BAL,AL,RP,4,4,3,69,69,38,36,7,24,41,2,0,64
462402,Chris Farley,OAK,AL,RP,1,4,0,42,54,39,36,9,34,23,0,0,0
462472,Rayner Oliveros,TBA,AL,RP,4,6,0,88,103,60,54,14,30,50,0,0,0
462480,Rhinel Cruz,NYN,NL,RP,2,3,0,47,47,33,32,7,42,35,0,0,0
462515,Miguel Socolovich,CHA,AL,RP,1,6,0,63,89,71,64,19,43,31,0,0,0
462522,Jeff Gray,CHN,NL,RP,2,2,0,39,46,24,20,4,11,20,1,0,24
462896,Tristan Crawford,PHI,NL,RP,1,3,0,35,40,25,23,6,17,23,0,0,0
462940,Juan Mateo,LAA,AL,RP,3,4,0,67,78,43,38,8,21,37,0,0,0
462945,Cesar Jimenez,SEA,AL,RP,1,2,0,28,30,16,15,3,13,19,0,0,0
462956,Felipe Paulino,HOU,NL,SP,2,6,0,71,83,48,43,11,36,60,2,17,6
462961,Miguel Sanfler,LAN,NL,RP,2,5,0,61,66,49,46,9,60,37,0,0,0
462965,Raul Padron,OAK,AL,1B,0,1,0,11,12,6,6,1,4,7,0,0,0
462985,Franklin Morales,COL,NL,SP,2,4,0,55,61,39,36,7,38,41,1,2,38
462995,Rick Vandenhurk,FLO,NL,SP,3,3,0,56,58,34,31,9,27,50,2,11,0
463017,Shairon Martis,WAS,NL,SP,4,5,0,83,87,51,47,11,35,45,1,15,0
463037,Atahualpa Severino,WAS,NL,RP,3,4,0,62,64,41,38,7,43,47,0,0,0
463039,Manuel Alvarez,NYN,NL,RP,2,3,0,47,52,35,32,7,35,27,0,0,0
463063,Natividad Dilone,SEA,AL,RP,2,4,0,52,56,36,34,4,48,33,0,0,0
463068,Misael DeJesus,CIN,NL,SP,1,5,0,51,61,47,44,12,43,37,0,0,0
463643,Celson Polanco,TOR,AL,RP,2,4,0,50,57,36,32,7,29,33,0,0,0
463645,Samuel Gervacio,HOU,NL,RP,2,3,0,47,44,25,22,6,23,50,0,0,29
463660,Yunior Novoa,WAS,NL,RP,3,4,0,66,69,40,36,8,33,45,0,0,0
463675,Luis Montano,CIN,NL,SP,3,8,0,98,124,90,82,26,54,50,0,0,0
463692,Charlis Burdie,CHA,AL,RP,2,3,0,46,46,31,29,2,45,36,0,0,0
463706,Josue Selenes,OAK,AL,RP,2,3,0,44,50,30,26,3,29,25,0,0,0
463713,Kris Regas,DET,AL,RP,0,3,0,30,46,39,36,16,13,20,0,0,0
463726,Ruben Medina,CIN,NL,RP,2,5,0,62,66,45,42,7,54,38,0,0,0
463741,Armando Zerpa,BOS,AL,RP,2,3,0,46,49,31,28,3,36,32,0,0,0
463752,Drew Naylor,PHI,NL,SP,6,9,0,138,160,102,91,25,58,85,0,0,0
464244,Alberto Arias,HOU,NL,RP,2,2,0,36,39,20,17,2,17,27,2,0,42
464318,Mario Alvarez,LAN,NL,SP,3,6,0,80,94,61,56,14,41,43,0,0,0
464345,Henry Arias,MIN,AL,RP,1,6,0,60,79,58,53,12,49,34,0,0,0
464351,Kelvin Pichardo,BOS,AL,RP,2,4,0,58,64,42,39,8,39,43,0,0,0
464400,Henry Sosa,SFN,NL,SP,3,5,0,74,80,48,44,10,39,47,0,0,0
464416,Yohan Pino,MIN,AL,SP,4,8,0,105,127,73,64,17,38,65,0,0,0
464425,Angel Calero,NYN,NL,SP,3,6,0,83,91,59,53,14,50,56,0,0,0
464436,Clevelan Santeliz,CHA,AL,RP,1,5,0,52,65,54,50,12,55,34,0,0,0
464939,Carlos Sencion,KCA,AL,RP,2,5,0,61,76,53,49,10,52,41,0,0,0
465012,Sammy Leon,LAA,AL,RP,1,3,0,33,45,34,31,7,29,21,0,0,0
465015,Leyson Septimo,ARI,NL,RP,2,3,0,48,50,38,36,5,54,42,0,0,0
465027,Scott Mitchinson,OAK,AL,SP,2,4,0,55,64,37,33,8,22,34,0,0,0
465065,Sergio Escalona,PHI,NL,RP,2,3,0,44,46,28,26,6,25,34,1,0,14
465082,Walter Tejeda,PHI,NL,RP,2,4,0,53,61,41,37,7,42,29,0,0,0
465583,Juan Sandoval,MIL,NL,RP,2,4,0,54,58,36,33,6,37,33,0,0,0
465615,Ching Lo,COL,NL,SP,3,6,0,78,98,65,59,14,37,39,0,0,0
465629,Edward Mujica,SDN,NL,RP,3,3,0,54,51,27,25,9,14,43,0,4,63
465657,Joakim Soria,KCA,AL,RP,4,2,32,58,47,19,18,5,17,64,3,0,47
465679,Samuel Deduno,COL,NL,SP,6,8,0,128,127,80,76,8,97,97,1,0,0
465701,Marlon Arias,LAN,NL,SP,2,5,0,60,69,47,43,13,35,39,0,0,0
465719,Francisco Felix,LAN,NL,RP,4,4,0,73,74,43,39,8,36,55,0,0,0
465734,Carlos Peralta,WAS,NL,RP,1,4,0,42,50,40,38,12,37,30,0,0,0
465757,Anillins Martinez,CLE,AL,RP,2,3,0,47,54,34,31,3,44,27,0,0,0
465759,Kristhiam Linares,SLN,NL,RP,1,3,0,33,34,22,21,3,33,22,0,0,0
465768,Ronny Marte,NYA,AL,RP,2,2,0,33,38,23,20,4,18,21,0,0,0
466312,Bryan Dumesnil,TOR,AL,RP,2,3,0,46,45,28,26,5,37,41,0,0,0
466338,Douglas Arguello,HOU,NL,SP,4,7,0,101,110,67,61,12,62,60,0,0,0
466339,Victor Garate,WAS,NL,RP,2,3,0,44,47,30,28,6,29,35,0,0,4
466371,Leonardo Espinal,OAK,AL,RP,2,2,0,40,45,27,24,3,28,25,0,0,0
466386,Sergio Severino,HOU,NL,RP,1,4,0,49,59,44,41,11,44,33,0,0,0
466412,Luis Perdomo,SDN,NL,RP,2,2,0,40,35,23,22,7,24,35,0,0,35
466446,Marcel Prado,LAN,NL,RP,2,3,0,44,47,30,29,5,37,19,0,0,0
466454,Jesus Sanchez,PHI,NL,C,7,7,0,128,139,78,69,10,66,81,1,0,0
466457,Edgar Osuna,KCA,AL,SP,5,10,0,133,165,95,84,20,50,77,0,0,0
466458,Yonata Ortega,ARI,NL,RP,1,3,0,40,46,32,30,5,37,29,0,0,0
466459,Sandy Rosario,FLO,NL,SP,4,4,0,76,82,42,36,7,24,52,1,0,0
466838,Juan Salas,CLE,AL,RP,1,1,0,19,18,10,9,2,8,15,1,0,0
466918,Manuel Corpas,COL,NL,RP,2,2,0,37,46,20,17,3,10,26,1,0,35
466948,Jean Machi,PIT,NL,RP,2,4,0,57,63,37,33,6,33,34,0,0,0
466983,Fabio Castro,TOR,AL,SP,4,8,0,107,119,71,64,12,57,62,0,0,0
467008,Pedro Strop,TEX,AL,RP,1,2,0,31,34,22,20,3,22,23,0,0,7
467016,Dumas Garcia,TOR,AL,RP,2,4,0,51,55,32,30,3,34,31,0,0,0
467069,Danny Hernandez,MIN,AL,RP,0,2,0,17,25,24,24,8,21,11,0,0,0
467094,Felix Doubront,BOS,AL,SP,4,7,0,103,133,83,72,15,50,58,0,0,0
467099,Jordan Norberto,ARI,NL,RP,2,6,0,72,88,73,69,20,67,65,0,0,0
467100,Ivan Nova,NYA,AL,SP,6,8,0,126,159,96,84,15,69,59,0,0,0
467683,Osiris Matos,SFN,NL,RP,2,2,0,35,37,20,17,4,12,27,0,0,5
467726,Jose Mijares,MIN,AL,RP,2,2,0,33,31,17,17,5,15,27,1,0,71
467728,Erick Abreu,HOU,NL,RP,3,6,0,83,98,61,54,17,36,55,0,0,0
467761,Fernando Hernandez,OAK,AL,RP,2,5,0,61,68,42,37,6,36,43,0,0,0
467769,Orlando Yntema,SFN,NL,SP,3,5,0,75,88,52,47,10,35,36,0,0,0
467779,Ramon Sanchez,ARI,NL,RP,1,3,0,37,43,38,36,7,48,29,0,0,0
467785,Radhames Liz,SDN,NL,SP,2,5,0,64,68,40,36,9,36,44,1,0,2
467802,Jonathan Ortiz,NYA,AL,RP,3,3,0,50,57,32,28,7,17,40,0,0,0
467807,Deivis Mavares,TBA,AL,RP,0,1,0,13,17,12,11,5,5,10,0,0,0
467834,Freddy Ballestas,PHI,NL,RP,2,4,0,52,59,37,34,7,31,36,0,0,0
467850,Edgmer Escalona,COL,NL,RP,2,5,0,65,79,52,47,14,26,48,0,0,0
467856,Carlos Monasterios,NYN,NL,RP,3,7,0,88,101,71,65,21,47,53,0,0,0
467857,Noel Castillo,NYA,AL,RP,3,5,0,76,89,59,54,8,60,47,0,0,0
468275,Fredy Deza,BAL,AL,RP,2,6,0,71,103,72,65,19,39,35,0,0,0
468381,Leury Bonilla,SEA,AL,SS,0,1,0,10,11,7,7,2,5,7,0,0,0
468393,Adolfo Gonzalez,LAN,NL,2B,0,1,0,9,10,7,7,3,4,7,0,0,0
468401,Eduardo Perez,LAN,NL,1B,3,4,0,64,73,40,35,6,24,38,0,0,0
468402,Charlie Zink,,,SP,4,8,0,107,134,86,79,11,67,37,0,0,0
468435,Josh Perrault,BAL,AL,RP,2,5,0,63,79,48,43,12,24,44,0,0,0
468476,Ronald Uviedo,PIT,NL,RP,2,7,0,77,95,62,56,19,32,50,0,0,0
468477,Marwin Vega,SEA,AL,RP,2,4,0,57,72,48,44,9,44,30,0,0,0
468488,Leonardo Astorga,CIN,NL,SP,1,3,0,34,41,30,28,7,27,19,1,0,0
468491,Antonio Noguera,HOU,NL,RP,1,3,0,40,54,39,35,11,24,19,0,0,0
468504,Jhoulys Chacin,COL,NL,SP,4,5,0,82,89,54,49,9,42,57,0,1,8
468517,Elvin Ramirez,NYN,NL,SP,3,5,0,74,76,47,43,5,60,41,0,0,0
468528,Joel Carreno,TOR,AL,SP,2,7,0,80,99,66,59,15,45,48,0,0,0
468539,Edgar Garcia,PHI,NL,SP,3,6,0,77,93,62,56,16,34,43,0,0,0
468540,Yorman Mayora,TOR,AL,RP,1,4,0,48,56,40,37,9,36,33,0,0,0
468962,Devern Hansack,BOS,AL,SP,2,3,0,48,57,34,30,7,17,30,0,0,0
469097,Frank Mata,BAL,AL,RP,2,5,0,62,77,47,41,7,35,32,0,0,0
469134,Esmil Rogers,COL,NL,SP,4,6,0,92,106,63,56,10,43,59,0,1,0
469135,Robinson Fabian,COL,NL,SP,3,7,0,91,118,74,65,15,39,44,0,0,0
469142,Jonnathan Aristil,COL,NL,SP,3,8,0,96,120,82,75,17,63,58,0,0,0
469145,Alfredo Venegas,SEA,AL,SP,3,7,0,92,119,76,68,18,50,46,0,0,0
469153,Deybis Benitez,SEA,AL,SS,0,1,0,9,10,5,4,1,3,7,0,0,0
469159,Henry Rodriguez,OAK,AL,RP,2,3,0,46,47,33,31,4,44,40,0,0,3
469164,Ehren Wassermann,PHI,NL,RP,2,3,0,44,50,27,23,2,20,27,1,0,0
469175,Jonas Cuotto,TOR,AL,RP,2,7,0,79,112,77,67,16,55,42,0,0,0
469195,Randy Matias,WAS,NL,RP,0,2,0,19,24,18,17,5,13,12,0,0,0
469232,Kasey Olenberger,FLO,NL,RP,4,6,0,91,99,59,53,13,41,58,0,0,0
469580,Kendy Batista,LAN,NL,RP,3,4,0,67,70,41,37,8,33,49,0,0,0
469686,Alfredo Aceves,NYA,AL,RP,4,3,0,61,62,33,31,8,15,42,2,1,42
469735,Edwar Ramirez,OAK,AL,RP,2,2,0,35,34,19,18,5,18,36,1,0,20
469802,Luis Perez,TOR,AL,SP,4,10,0,129,147,92,83,14,81,71,0,0,0
469826,Raul Rivero,BAL,AL,RP,1,4,0,46,65,47,43,12,30,27,0,0,0
469834,Shane Lindsay,COL,NL,RP,2,3,0,43,42,29,27,2,44,40,0,0,0
470358,Oneli Perez,SLN,NL,RP,3,4,0,64,68,40,36,11,30,51,0,0,0
470379,Paul Mildren,PIT,NL,SP,3,7,0,89,113,71,63,19,39,48,0,0,0
470462,Ramon Troncoso,LAN,NL,RP,4,3,0,61,60,28,25,3,26,42,2,0,73
470473,Moises Robles,PIT,NL,RP,2,4,0,55,72,42,37,12,14,25,0,0,0
470475,Carlos Vasquez,FLO,NL,RP,2,3,0,43,45,30,28,4,38,32,0,0,0
470504,Winston Marquez,MIN,AL,RP,1,2,0,25,25,14,12,1,16,20,0,0,0
470920,Jose Yepez,SEA,AL,C,0,1,0,9,14,12,11,5,3,7,0,0,0
471149,Ismael Carmona,LAA,AL,RP,1,4,0,42,53,43,40,8,46,29,0,0,0
471162,Anthony Ortega,LAA,AL,SP,2,4,0,58,76,48,43,10,27,26,0,3,0
471174,Luis Vasquez,LAN,NL,RP,0,2,0,17,21,16,15,4,17,11,0,0,0
471178,Jose Ortegano,ATL,NL,SP,5,6,0,102,105,57,51,9,49,71,0,0,0
471183,Waldis Joaquin,SFN,NL,RP,2,3,0,41,39,22,21,2,26,32,1,0,10
471187,Manuel Olivares,NYN,NL,RP,3,4,0,60,65,39,35,7,33,36,0,0,0
471803,Armando Gabino,BAL,AL,RP,2,4,0,53,64,36,32,6,21,26,0,1,1
471837,Wander Perez,CHA,AL,RP,1,5,0,51,63,46,42,7,43,31,0,0,0
471839,Alexander Smit,CIN,NL,RP,3,7,0,86,94,70,66,18,70,67,0,0,0
471886,Edgar Estanga,TOR,AL,RP,2,5,0,67,75,45,39,7,36,46,0,0,0
471896,Pedro Figueroa,OAK,AL,SP,3,8,0,102,123,80,72,14,73,62,0,0,0
471911,Carlos Carrasco,CLE,AL,SP,5,6,0,103,114,73,65,18,48,78,0,5,0
471919,Jhonny Nunez,CHA,AL,RP,2,4,0,52,63,44,39,10,29,39,0,0,7
471920,Wilmin Rodriguez,SFN,NL,RP,2,4,0,50,51,32,30,3,40,32,0,0,0
472517,Miguel Ramirez,LAN,NL,RP,1,2,0,26,27,18,17,3,24,18,0,0,0
472551,Fernando Abad,HOU,NL,SP,3,6,0,83,91,51,44,14,19,65,0,0,0
472555,Santo Luis,CHA,AL,RP,1,6,0,60,72,56,51,15,40,55,0,0,0
472610,Luis Garcia,WAS,NL,RP,3,5,0,70,74,40,35,8,23,43,0,0,0
473240,Jose Pina,CHN,NL,RP,2,4,0,55,65,45,42,9,41,27,0,0,0
473279,Esmerlin Jimenez,LAA,AL,SP,1,6,0,66,93,67,61,15,50,31,0,0,0
473560,Lance Broadway,TOR,AL,SP,3,5,0,74,84,51,45,11,34,40,0,0,16
473582,James Leverton,CHN,NL,SP,3,7,0,92,105,77,73,16,73,47,0,0,0
473659,Daniel Guerrero,CIN,NL,SP,1,5,0,54,78,63,57,23,25,30,0,0,0
473715,Michael Main,TEX,AL,SP,1,5,0,50,68,52,48,12,41,30,0,0,0
473718,Ricardo Pecina,WAS,NL,RP,2,4,0,54,59,39,37,8,41,35,0,0,0
473827,Kyle Carr,MIN,AL,RP,1,2,0,28,34,21,19,5,15,19,0,0,0
474029,Zach Putnam,CLE,AL,RP,3,3,0,55,62,32,27,3,24,37,0,0,0
474039,Pedro Beato,BAL,AL,SP,2,10,0,111,165,110,97,25,58,45,0,0,0
474064,Justin Murray,OAK,AL,RP,1,4,0,48,62,41,36,10,27,26,0,0,0
474126,Adam Mills,CLE,AL,SP,5,9,0,122,162,90,77,15,33,51,0,0,0
474188,Michael Affronti,OAK,AL,2B,0,1,0,10,10,5,5,1,4,7,0,0,0
474226,Mason Tobin,LAA,AL,SP,1,2,0,23,27,17,16,3,14,12,0,0,0
474256,Ryan Reid,TBA,AL,RP,3,4,0,61,67,39,34,4,37,41,0,0,0
474463,Brett Anderson,OAK,AL,SP,7,9,0,145,148,76,68,18,41,114,2,30,0
474544,Eric Wordekemper,NYA,AL,RP,2,4,0,52,64,39,35,9,24,29,0,0,0
474599,Neil Wagner,CLE,AL,RP,3,3,0,58,64,38,33,6,37,46,0,0,0
474668,Eric Surkamp,SFN,NL,SP,5,5,0,93,93,51,45,9,41,82,0,0,0
474699,Vance Worley,PHI,NL,SP,6,7,0,120,136,82,74,18,47,69,0,0,0
474902,Evan Frederickson,MIL,NL,SP,2,5,0,66,68,59,57,8,108,50,0,0,0
475010,Brett Jacobson,BAL,AL,RP,2,3,0,49,63,40,36,9,26,28,0,0,0
475022,Craig Hansen,PIT,NL,RP,1,2,0,26,25,15,14,2,17,19,1,0,5
475023,Aaron Shafer,CHN,NL,SP,3,6,0,85,105,74,68,21,38,47,0,0,0
475054,Chaz Roe,COL,NL,SP,5,8,0,116,136,87,80,17,60,63,0,0,0
475095,Kyle Weiland,BOS,AL,SP,4,7,0,99,118,71,63,7,59,59,0,0,0
475115,Tyson Ross,OAK,AL,SP,3,7,0,90,106,68,62,14,52,51,0,0,0
475138,Kyle Drabek,TOR,AL,SP,4,7,0,99,105,61,55,12,45,68,0,0,0
475243,Travis Wood,CIN,NL,SP,6,8,0,127,128,79,74,16,72,89,0,0,0
475300,Connor Graham,COL,NL,SP,4,7,0,102,109,69,64,8,89,71,0,0,0
475416,Justin Masterson,CLE,AL,SP,6,5,0,98,96,51,47,9,45,76,5,16,26
475479,David Phelps,NYA,AL,SP,5,8,0,114,148,88,76,20,43,58,0,0,0
475561,Kasey Kiker,TEX,AL,SP,3,9,0,105,133,93,84,20,72,69,0,0,0
475572,Aaron Miller,LAN,NL,SP,2,3,0,41,40,23,22,7,19,35,1,0,0
475582,Ryan Zimmerman,WAS,NL,3B,2,3,0,45,54,32,28,8,19,26,1,154,-154
475622,Steven Hensley,SEA,AL,SP,4,8,0,104,117,70,64,17,45,64,0,0,0
475747,Bradley Holt,NYN,NL,SP,3,7,0,86,88,61,56,17,52,72,0,0,0
475857,Ryan Cook,ARI,NL,SP,4,7,0,101,118,72,64,12,52,56,0,0,0
475913,Beau Jones,TEX,AL,RP,2,5,0,65,76,50,45,8,48,47,0,0,0
476002,Shooter Hunt,MIN,AL,SP,1,2,0,27,30,28,28,4,45,20,0,0,0
476011,Matt Maloney,CIN,NL,SP,5,7,0,109,114,66,60,18,34,86,1,7,0
476037,Jared Lansford,OAK,AL,RP,2,5,0,65,76,46,41,7,41,32,0,0,0
476127,Zachary Kroenke,ARI,NL,RP,2,5,0,61,70,47,43,9,40,40,0,0,0
476134,Brian Omogrosso,CHA,AL,SP,2,5,0,63,76,56,52,10,52,38,0,0,0
476169,Mark Willinsky,MIL,NL,RP,2,4,0,55,56,37,35,5,51,35,0,0,0
476190,Blake Maxwell,BOS,AL,SP,4,7,0,100,135,79,67,12,33,34,0,0,0
476206,Justin Thomas,SEA,AL,RP,2,6,0,71,85,54,48,11,49,48,0,0,0
476225,Cory Riordan,COL,NL,SP,5,11,0,144,183,113,99,25,56,84,0,0,0
476258,Brandon Erbe,BAL,AL,SP,2,9,0,97,127,91,83,22,57,59,0,0,0
476263,Mark Pawelek,CIN,NL,RP,1,2,0,25,25,21,21,2,39,18,0,0,0
476433,David Duncan,HOU,NL,SP,3,8,0,102,128,77,66,20,36,60,0,0,0
476451,Jeremy Hellickson,TBA,AL,SP,5,7,0,111,124,72,64,19,35,83,0,0,0
476454,Dellin Betances,NYA,AL,SP,2,5,0,60,71,52,48,10,53,41,0,0,0
476531,Andrew Taylor,LAA,AL,RP,2,4,0,52,53,32,29,4,39,48,0,0,0
476568,Bryan Hallberg,HOU,NL,RP,2,6,0,76,90,59,54,12,54,44,0,0,0
476570,Vincent Mazzaro,OAK,AL,SP,4,7,0,100,111,61,54,8,43,51,0,17,0
476595,Lucas Luetge,MIL,NL,RP,3,4,0,67,72,45,41,8,45,43,0,0,0
476601,Michael Bowden,BOS,AL,SP,3,5,0,75,90,53,47,9,29,42,0,1,7
476629,Matthew Fitts,OAK,AL,RP,2,5,0,63,80,54,48,9,45,27,0,0,0
476686,Jeff Lyman,ATL,NL,RP,4,6,0,89,93,60,56,10,70,62,0,0,0
476700,Daniel Griffin,SFN,NL,RP,3,4,0,67,75,47,42,11,33,53,0,0,0
476751,Justin Bristow,CHN,NL,SP,2,6,0,71,83,57,52,14,36,42,0,0,0
476811,Sean West,FLO,NL,SP,3,7,0,86,98,61,54,13,54,64,1,20,0
476928,Scott Deal,OAK,AL,RP,2,7,0,84,112,74,66,18,41,33,0,0,0
476965,Michael Tarsi,MIN,AL,SP,4,8,0,112,147,87,75,16,50,59,0,0,0
477003,Jon Niese,NYN,NL,SP,4,5,0,77,76,41,36,7,31,55,0,5,0
477034,Nicholas Waechter,NYN,NL,RP,3,5,0,76,82,54,49,14,40,53,0,0,0
477048,Colton Willems,WAS,NL,SP,2,4,0,54,62,38,35,8,27,25,0,0,0
477132,Clayton Kershaw,LAN,NL,SP,8,6,0,125,98,52,51,9,71,124,1,30,1
477164,Robert Lara,SDN,NL,C,1,0,0,10,8,5,4,1,6,10,0,0,0
477200,Michael Powers,NYN,NL,RP,3,2,0,49,48,26,23,3,25,31,0,0,0
477218,Liam Ohlmann,MIL,NL,RP,1,5,0,57,69,57,54,14,71,39,0,0,0
477229,Jordan Walden,LAA,AL,SP,3,7,0,88,107,66,59,10,52,53,0,0,0
477396,Federico Castaneda,KCA,AL,RP,1,2,0,30,34,20,18,4,17,22,0,0,0
477458,Carlos Gutierrez,MIN,AL,RP,3,5,0,71,88,54,48,8,41,32,0,0,0
477569,Fernando Salas,SLN,NL,RP,2,3,0,47,50,31,28,10,18,39,0,0,0
477581,Walter Silva,SDN,NL,SP,2,5,0,59,61,37,33,9,27,34,0,6,0
484132,Thomas Melgarejo,LAN,NL,RP,1,4,0,49,63,47,43,15,35,29,0,0,0
485868,Carlos Torres,CHA,AL,SP,3,6,0,83,89,54,49,7,48,59,1,0,0
487675,Edward Paredes,SEA,AL,RP,2,7,0,79,98,67,62,14,59,42,0,0,0
488654,Marco Albano,LAA,AL,RP,2,6,0,70,88,64,59,16,45,48,0,0,0
488657,Brent Allar,BAL,AL,RP,1,5,0,51,59,43,40,1,67,35,0,0,0
488674,Burke Badenhop,FLO,NL,RP,3,4,0,59,64,32,28,5,22,39,1,2,33
488680,Michael Barbara,TOR,AL,RP,1,2,0,26,34,24,21,5,17,13,0,0,0
488683,Scott Barnes,SFN,NL,SP,4,7,0,99,111,70,64,15,52,67,0,0,0
488685,Eric Basurto,KCA,AL,RP,1,2,0,29,31,21,20,3,28,22,0,0,0
488707,Harrison Bishop,PIT,NL,RP,3,4,0,60,66,39,35,7,31,43,0,0,0
488720,Brett Bordes,BAL,AL,RP,1,4,0,41,53,40,37,4,51,19,0,0,0
488723,Jared Bradford,SLN,NL,RP,1,2,0,26,29,15,13,3,7,14,0,0,0
488735,David Bromberg,MIN,AL,SP,5,10,0,135,158,98,87,16,79,88,0,0,0
488737,Eric Brown,NYN,NL,SP,5,8,0,120,136,81,72,19,44,62,0,0,0
488746,Carson Bryant,KCA,AL,RP,1,2,0,31,39,28,26,5,31,19,0,0,0
488748,Ryan Buchter,CHN,NL,RP,2,3,0,41,37,26,25,3,41,37,0,0,0
488751,Alex Burnett,MIN,AL,RP,4,6,0,93,114,66,58,12,39,49,0,0,0
