mlbamID,playerName,team,league,defaultPos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,HBP,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF
,Cristo Arnal,,,,23,36,107,11,24,5,1,1,10,2,1,5,26,1,,,,,,,,,
,Cyle Hankerd,ARI,NL,OF,24,115,423,40,106,22,2,6,54,4,2,22,72,5,,,,,,,,,
,D.J. Wabick,,,,25,117,430,36,103,22,2,5,48,3,1,22,99,1,,,,,,,,,
,Dale Mollenhauer,,,,23,37,129,13,29,6,1,1,10,2,1,5,32,1,,,,,,,,,
,Damaso Espino,,,,26,99,335,27,78,14,1,2,39,2,1,27,49,2,,,,,,,,,
,Damon Hollins,,,,35,117,363,43,81,18,1,11,43,3,2,34,79,2,,,,,,,,,
,Damon Sublett,NYA,AL,2B,23,42,171,17,35,6,1,2,9,2,1,14,62,1,,,,,,,,,
,D'Angelo Jimenez,,,,31,117,324,46,84,18,1,7,38,5,2,51,48,1,,,,,,,,,
,Daniel Berg,,,,24,101,344,33,70,14,2,4,31,3,1,25,118,3,,,,,,,,,
,Daniel Carte,,,,25,113,438,48,105,21,1,8,54,6,3,18,131,3,,,,,,,,,
,Daniel Descalso,,,,22,115,425,54,105,20,3,7,49,8,4,26,70,4,,,,,,,,,
,Daniel Dorn,CIN,NL,OF,24,114,414,60,103,21,2,19,69,2,1,38,112,5,,,,,,,,,
,Daniel Figueroa,,,,26,113,425,54,89,15,2,2,27,16,6,42,131,3,,,,,,,,,
,Daniel Lehmann,,,,23,44,142,11,33,7,1,1,8,2,1,9,25,2,,,,,,,,,
,Daniel Lyons,,,,24,55,215,26,49,11,2,2,30,4,1,20,63,2,,,,,,,,,
,Daniel Mayora,,,,23,120,486,55,118,26,3,5,49,11,5,29,134,3,,,,,,,,,
,Daniel Nava,,,,26,85,345,36,84,21,2,4,42,4,1,25,91,3,,,,,,,,,
,Daniel Perales,,,,24,118,461,48,100,22,4,8,50,6,2,28,134,2,,,,,,,,,
,Daniel Valencia,MIN,AL,1B,24,120,464,53,114,24,3,10,54,4,1,27,131,1,,,,,,,,,
,Daniel Worth,,,,23,80,297,35,68,15,2,3,30,6,2,22,75,2,,,,,,,,,
,Danny Klassen,,,,33,105,372,46,88,17,2,8,39,3,2,34,111,4,,,,,,,,,
,Danny Putnam,,,,26,117,428,57,100,22,2,11,63,4,2,44,103,4,,,,,,,,,
,Danny Sandoval,,,,30,118,427,40,108,20,1,5,41,6,3,21,65,2,,,,,,,,,
,Danny Santiesteban,,,,24,105,336,26,62,13,1,4,33,7,3,16,120,2,,,,,,,,,
,Dante Brinkley,,,,27,114,380,48,75,16,2,8,37,11,5,40,163,5,,,,,,,,,
,Daron Roberts,,,,26,108,404,37,88,19,2,8,42,10,4,13,126,3,,,,,,,,,
,Darren Ford,,,,23,122,484,69,102,19,3,4,39,37,14,47,154,1,,,,,,,,,
,Darryl Lawhorn,,,,26,69,257,22,52,11,2,4,27,2,1,14,80,1,,,,,,,,,
,Darwin Barney,,,,23,115,405,44,97,21,4,3,45,7,3,27,78,2,,,,,,,,,
,Daryl Jones,SLN,NL,OF,22,134,482,56,109,18,4,8,45,12,5,42,140,4,,,,,,,,,
,Dave Matranga,,,,32,91,302,37,66,13,2,6,30,4,2,29,88,4,,,,,,,,,
,David Cook,,,,27,123,447,66,102,20,3,17,54,9,4,60,136,2,,,,,,,,,
,David Maroul,,,,26,114,403,45,82,21,1,9,42,3,1,19,133,2,,,,,,,,,
,David Smith,,,,28,121,449,56,100,26,1,13,56,4,2,39,138,3,,,,,,,,,
,David Wallace,,,,29,96,302,33,57,12,0,8,27,2,1,34,100,3,,,,,,,,,
,David Winfree,MIN,AL,OF,23,124,474,52,109,23,3,11,63,2,1,25,121,2,,,,,,,,,
,David Wood,,,,24,37,127,12,26,6,1,1,19,2,1,4,38,1,,,,,,,,,
,Dayton Buller,,,,28,65,204,21,41,9,1,4,22,1,0,13,73,2,,,,,,,,,
,Dee Brown,,,,31,116,425,50,98,21,0,10,60,3,1,34,90,3,,,,,,,,,
,Dee Brown1,,,,26,119,429,49,100,20,2,6,51,6,2,23,128,5,,,,,,,,,
,Deik Scram,,,,25,117,449,53,101,20,4,7,42,9,3,36,134,3,,,,,,,,,
,Derek Wathan,,,,32,83,283,29,64,12,2,3,26,6,2,14,56,1,,,,,,,,,
,Derrick Arnold,ATL,NL,2B,25,104,326,30,70,14,2,3,21,7,3,14,88,2,,,,,,,,,
,Derrick Robinson,KCA,AL,OF,21,115,476,48,104,19,5,1,28,28,12,29,124,1,,,,,,,,,
,Devin Ivany,,,,26,113,394,44,87,18,2,7,41,6,3,22,93,2,,,,,,,,,
,Devin Thomas,,,,24,41,126,14,24,4,1,2,12,2,1,9,46,1,,,,,,,,,
,Diory Hernandez,ATL,NL,2B,25,124,474,49,127,25,3,7,60,12,7,24,85,4,,,,,,,,,
,Donald Kelly,,,,29,121,410,52,104,22,3,5,44,8,3,36,52,2,,,,,,,,,
,Donovan Solano,,,,21,122,460,49,109,18,3,2,39,4,2,25,86,3,,,,,,,,,
,Doug Deeds,,,,28,125,420,57,108,25,2,12,53,4,1,42,125,2,,,,,,,,,
,Douglas Bernier,,,,29,113,326,42,76,14,2,5,35,3,1,44,85,3,,,,,,,,,
,Drew Anderson,,,,28,124,454,60,118,27,5,8,54,10,5,28,117,3,,,,,,,,,
,Drew Anderson1,,,,26,121,435,55,100,23,4,7,38,7,3,32,98,1,,,,,,,,,
,Drew Butera,,,,25,99,336,26,67,15,1,4,33,1,0,24,78,3,,,,,,,,,
,Drew Meyer,,,,27,115,409,50,94,19,4,3,35,8,4,36,97,1,,,,,,,,,
,Drew Stubbs,CIN,NL,OF,24,121,462,64,106,24,4,7,39,17,7,48,151,3,,,,,,,,,
,Drew Sutton,HOU,NL,3B,26,124,488,70,125,28,2,12,52,14,6,53,114,3,,,,,,,,,
,Drew Toussaint,,,,26,114,426,41,90,17,3,7,42,5,2,20,139,3,,,,,,,,,
,Dustin Majewski,,,,27,130,487,61,111,27,3,10,57,5,3,60,129,2,,,,,,,,,
,Dustin Martin,MIN,AL,OF,25,120,478,53,114,25,4,6,54,13,6,33,143,3,,,,,,,,,
,Dusty Brown,BOS,AL,C,27,85,312,35,74,18,2,7,46,1,0,27,86,2,,,,,,,,,
,Ed Easley,,,,23,114,448,41,95,20,2,4,46,2,1,29,128,2,,,,,,,,,
,Ed Rogers,,,SS,30,115,392,43,100,20,1,6,35,10,5,17,66,3,,,,,,,,,
,Eddy Martinez-Esteve,,,,25,113,401,38,111,23,1,6,43,3,1,41,49,3,,,,,,,,,
,Eddy Rodriguez,,,,23,83,282,25,55,11,1,6,29,1,1,14,90,2,,,,,,,,,
,Edgardo Baez,,,,23,120,420,46,91,20,2,7,48,8,4,37,136,1,,,,,,,,,
,Eduardo Cornejo,,,,27,109,358,41,95,18,1,2,36,4,2,35,51,1,,,,,,,,,
,Eduardo Nunez,NYA,AL,SS,22,121,475,45,103,18,3,4,47,14,7,20,94,1,,,,,,,,,
,Eduardo Perez1,,,,24,113,431,43,101,20,2,7,45,6,2,30,113,2,,,,,,,,,
,Edwar Gonzalez,,,,26,122,474,54,112,25,2,11,58,9,4,18,111,3,,,,,,,,,
,Edward Lucas,,,,27,115,417,48,101,19,3,4,41,11,5,31,92,1,,,,,,,,,
,Edward Ovalle,,,,24,123,453,43,94,16,5,5,45,8,4,22,144,4,,,,,,,,,
,Edward Prasch,,,,23,112,385,34,89,19,2,3,44,6,2,33,103,2,,,,,,,,,
,Efren Navarro,,,,23,35,137,10,35,7,1,2,15,2,1,10,30,1,,,,,,,,,
,Eli Iorg,HOU,NL,OF,26,119,442,51,102,20,4,8,54,16,6,21,132,2,,,,,,,,,
,Eli Tintor,,,,24,113,402,33,79,16,2,5,34,6,3,19,148,2,,,,,,,,,
,Eli Whiteside,,,,29,104,339,33,77,17,1,8,42,3,1,18,79,3,,,,,,,,,
,Emerson Frostad,,,,26,112,412,47,91,22,2,8,45,4,2,33,119,1,,,,,,,,,
,Emmanuel Garcia,,,,23,116,429,50,93,16,3,3,33,18,8,37,113,2,,,,,,,,,
,Enrique Cruz,,,,27,122,435,43,103,24,1,6,45,6,3,28,118,1,,,,,,,,,
,Eric Campbell,,,,23,113,445,60,100,19,2,15,64,7,3,34,95,2,,,,,,,,,
,Eric Duncan,NYA,AL,1B,24,118,434,48,100,22,2,13,57,5,2,41,113,2,,,,,,,,,
,Eric Eymann,,,,25,122,449,51,108,25,3,7,50,4,2,21,94,3,,,,,,,,,
,Eric Nielsen,,,,27,118,445,49,105,22,1,5,42,3,1,34,84,3,,,,,,,,,
,Eric Reed,,,,28,118,380,50,86,15,5,2,25,17,6,22,97,2,,,,,,,,,
,Eric Sogard,,,,23,117,489,65,124,25,3,6,65,11,5,46,90,2,,,,,,,,,
,Eric Young Jr.,,,,24,126,456,76,125,23,8,5,44,47,21,44,83,3,,,,,,,,,
,Erick Almonte,,,,31,111,396,45,98,21,1,8,49,4,2,47,83,1,,,,,,,,,
,Erick Monzon,,,,27,112,400,38,80,16,2,5,35,7,2,30,112,1,,,,,,,,,
,Erik Kratz,,,,29,91,313,33,64,14,1,11,40,1,0,20,92,3,,,,,,,,,
,Erik Lis,,,,25,117,458,46,109,28,3,10,59,2,1,26,123,1,,,,,,,,,
,Erik Morrison,,,,23,32,111,10,24,5,1,2,11,1,1,7,35,1,,,,,,,,,
,Ernesto Mejia,,,,23,117,472,59,105,24,3,12,61,4,2,18,153,3,,,,,,,,,
,Erold Andrus,,,,24,120,455,51,101,21,3,6,46,4,2,34,103,2,,,,,,,,,
,Esteban Lopez,,,,25,43,136,15,27,5,1,2,11,1,0,9,47,1,,,,,,,,,
,Estee Harris,,,,24,112,356,35,64,13,2,6,31,10,4,23,151,1,,,,,,,,,
,Evan Frey,,,,23,56,244,36,62,11,3,3,17,9,3,23,61,2,,,,,,,,,
,Ezequiel Carrera,,,,22,112,443,48,96,15,6,5,24,16,7,32,130,4,,,,,,,,,
,Felix Molina,,,,26,114,401,40,96,20,2,5,40,7,4,23,82,2,,,,,,,,,
,Fernando Cortez,,,,27,118,423,46,104,18,3,3,33,10,4,23,62,2,,,,,,,,,
,Fernando Martinez,NYN,NL,OF,20,86,354,40,84,15,3,7,34,5,2,23,82,2,,,,,,,,,
,Fidel Hernandez,,,,23,115,408,35,95,18,1,1,36,9,5,14,60,1,,,,,,,,,
,Flint Wipke,,,,26,108,386,32,68,15,2,5,29,7,3,26,156,2,,,,,,,,,
,Francisco Hernandez,,,,23,92,314,28,66,14,1,4,31,2,1,23,56,1,,,,,,,,,
,Francisco Plasencia,,,,25,118,445,48,97,22,2,5,39,7,3,37,125,2,,,,,,,,,
,Frank Curreri,,,,26,112,359,36,89,20,1,5,46,4,1,44,77,1,,,,,,,,,
,Frank Diaz,,,,25,118,437,53,111,24,2,8,49,8,4,21,76,2,,,,,,,,,
,Frank Martinez,,,,23,122,470,53,105,21,4,4,43,7,3,26,97,2,,,,,,,,,
,Freddie Thon,,,,25,115,444,35,103,22,1,6,50,4,2,10,86,1,,,,,,,,,
,Freddy Guzman,SEA,AL,OF,28,124,480,77,123,21,7,4,39,38,12,45,76,3,,,,,,,,,
,Freddy Parejo,,,,24,107,345,37,80,16,2,3,34,11,4,14,72,2,,,,,,,,,
,Gabe Lopez,,,,29,122,461,52,105,19,2,4,42,4,2,45,65,3,,,,,,,,,
,Gabriel Gutierrez,,,,25,75,231,22,51,9,1,2,23,1,0,19,44,3,,,,,,,,,
,Gabriel Martinez,,,,26,121,448,48,105,21,1,12,62,1,0,38,118,3,,,,,,,,,
,Garrett Groce,,,,26,115,430,39,84,18,1,3,29,9,4,29,137,2,,,,,,,,,
,Garrett Guzman,,,,26,122,430,56,112,22,3,9,67,7,3,33,57,1,,,,,,,,,
,Garrett Jones,,,,28,138,506,72,131,31,3,20,83,5,2,42,107,2,,,,,,,,,
,Gary Patchett,,,,30,95,279,26,56,10,1,2,23,2,1,21,86,3,,,,,,,,,
,Gavin Dickey,,,,25,77,255,28,52,11,1,3,25,8,3,9,80,3,,,,,,,,,
,Geoff Strickland,,,,24,100,339,45,68,15,3,4,29,15,6,39,135,1,,,,,,,,,
,Geraldo Valentin,,,,26,114,442,42,105,19,2,3,43,6,4,20,67,2,,,,,,,,,
,Gerardo Parra,ARI,NL,OF,22,120,475,55,127,24,6,6,53,19,10,31,77,3,,,,,,,,,
,Gookie Dawkins,,,,30,112,410,43,93,22,2,6,37,7,4,27,111,2,,,,,,,,,
,Gorkys Hernandez,ATL,NL,OF,21,115,474,68,112,21,4,4,41,19,8,33,105,2,,,,,,,,,
,Grant Gerrard,,,,25,108,435,41,92,21,2,5,45,4,1,21,148,1,,,,,,,,,
,Grant Psomas,,,,26,122,406,46,87,21,2,11,45,6,2,41,131,3,,,,,,,,,
,Greg Buchanan,,,,25,114,416,43,88,17,3,2,41,8,3,22,98,2,,,,,,,,,
,Greg Creek,,,,26,114,363,41,88,19,3,5,41,3,2,31,84,3,,,,,,,,,
,Greg Jacobs,,,,32,115,405,51,105,23,1,10,55,3,1,31,73,3,,,,,,,,,
,Greg Paiml,,,,24,92,333,33,70,14,2,3,21,5,2,13,116,2,,,,,,,,,
,Gregory Burns,,,,22,114,371,39,64,11,3,3,20,17,7,42,185,2,,,,,,,,,
,Gregory Halman,,,,21,116,452,59,90,17,3,10,45,16,7,21,172,4,,,,,,,,,
,Gregory Porter,,,,28,122,444,48,104,21,1,7,46,6,3,24,123,2,,,,,,,,,
,Gregory Thomson,,,,25,114,428,52,101,22,3,4,39,10,4,25,87,4,,,,,,,,,
,Guilder Rodriguez,,,,25,85,214,28,53,8,1,1,13,6,2,22,38,1,,,,,,,,,
,Guillermo Martinez,,,,24,61,174,13,34,7,1,1,14,3,1,12,60,1,,,,,,,,,
,Guillermo Reyes,,,,27,107,336,48,86,17,3,2,25,6,3,26,54,1,,,,,,,,,
,Gus Milner,,,,25,122,455,54,103,20,3,6,47,12,5,38,125,2,,,,,,,,,
,Gustavo Nunez,,,,21,45,152,12,33,6,1,1,17,2,1,7,41,1,,,,,,,,,
,Hainley Statia,LAA,AL,SS,23,122,488,59,119,24,4,2,47,17,8,31,72,1,,,,,,,,,
,Hank Conger,LAA,AL,,21,84,324,32,75,15,2,7,49,4,2,13,75,2,,,,,,,,,
,Hector Gimenez,,,,26,114,410,35,95,18,2,7,48,3,1,29,93,2,,,,,,,,,
,Humberto Cota,,,,30,96,305,32,74,16,1,7,40,1,1,22,67,2,,,,,,,,,
,Ian Desmond,WAS,NL,SS,23,125,461,53,101,22,2,8,39,17,9,37,129,2,,,,,,,,,
,Ian Gac,,,,23,116,461,40,79,15,2,11,51,2,1,25,221,3,,,,,,,,,
,Ignacio Suarez,,,,28,119,425,48,94,23,1,3,41,7,3,28,111,1,,,,,,,,,
,Irving Falu,,,,26,124,470,58,119,20,4,2,36,13,7,31,51,1,,,,,,,,,
,Isaias Garcia,,,,24,102,319,35,82,16,1,4,38,2,1,14,53,2,,,,,,,,,
,Ivan DeJesus,LAN,NL,SS,22,122,456,66,122,21,2,5,48,10,4,55,89,2,,,,,,,,,
,J.C. Boscan,,,,29,79,265,24,60,13,1,3,31,1,0,25,57,3,,,,,,,,,
,J.C. Holt,,,,26,118,471,58,120,21,5,2,38,19,8,40,99,2,,,,,,,,,
,J.P. Arencibia,TOR,AL,C,23,116,465,47,109,24,2,14,70,1,0,14,122,3,,,,,,,,,
,J.R. Hopf,,,,26,57,163,17,35,7,1,3,16,1,0,19,52,1,,,,,,,,,
,J.T. Restko,,,,24,113,414,37,92,18,2,7,44,2,1,27,120,3,,,,,,,,,
,Jackson Melian,,,,29,113,402,43,92,19,2,10,51,5,2,21,99,3,,,,,,,,,
,Jackson Williams,,,,23,50,163,9,35,7,1,2,16,3,1,10,46,1,,,,,,,,,
,Jacob Blackwood,,,,23,114,430,40,94,19,3,5,53,3,1,18,75,2,,,,,,,,,
,Jacob Butler,TOR,AL,1B,26,118,438,46,90,21,2,11,63,2,1,43,144,2,,,,,,,,,
,Jacob Fox,,,,26,122,468,64,119,30,2,19,75,5,2,29,111,6,,,,,,,,,
,Jacob Kahaulelio,,,,24,48,174,26,43,9,1,3,16,2,1,11,38,1,,,,,,,,,
,Jaime Pedroza,LAN,NL,3B,22,116,441,53,99,19,3,5,38,14,7,24,132,3,,,,,,,,,
,Jairo de la Rosa,,,,23,88,275,21,57,11,2,3,19,3,1,11,87,2,,,,,,,,,
,Jake Blalock,,,,25,118,393,31,88,18,1,6,44,4,1,33,101,1,,,,,,,,,
,Jake Wald,,,,28,118,394,46,84,19,3,6,39,6,2,33,122,4,,,,,,,,,
,James Adduci,,,,24,116,443,55,104,20,3,3,43,13,5,36,129,2,,,,,,,,,
,James Barksdale,,,,24,52,163,18,32,6,2,1,17,6,3,7,60,1,,,,,,,,,
,James Boone,,,,26,96,355,36,73,15,1,7,38,4,2,28,119,3,,,,,,,,,
,James Cooper,,,,25,114,399,37,94,18,2,3,31,7,3,27,75,5,,,,,,,,,
,James Guerrero,,,,25,108,378,48,77,16,2,3,26,8,3,51,95,2,,,,,,,,,
,James Hall,,,,25,114,402,40,89,19,2,7,36,5,2,31,120,4,,,,,,,,,
,James McOwen,,,,23,116,461,54,97,18,4,3,35,17,8,27,140,2,,,,,,,,,
,James Rapoport,,,,24,117,474,59,111,17,5,3,36,20,7,27,109,3,,,,,,,,,
,James Skelton,ARI,NL,C,23,101,370,55,91,18,2,5,40,11,5,58,99,2,,,,,,,,,
,James Tomlin,,,,26,114,400,54,106,25,1,3,38,11,4,27,62,2,,,,,,,,,
,James Van Ostrand,,,,24,106,401,34,97,21,2,6,55,4,1,26,83,2,,,,,,,,,
,Jamie Hoffmann,LAN,NL,OF,24,124,462,57,115,20,3,6,48,16,7,39,97,1,,,,,,,,,
,Jamie Romak,,,,23,110,408,49,81,19,1,14,54,2,1,44,159,3,,,,,,,,,
,Jared Goedert,,,,24,116,446,59,103,21,1,8,64,2,1,41,102,2,,,,,,,,,
,Jared Keel,,,,24,115,411,54,88,19,2,11,57,8,3,44,122,4,,,,,,,,,
,Jared Price,,,,27,59,193,17,34,7,0,6,18,1,0,11,75,2,,,,,,,,,
,Jarred Ball,,,,26,116,358,50,84,19,3,4,32,18,7,39,102,2,,,,,,,,,
,Jarrett Hoffpauir,SLN,NL,2B,26,120,413,47,111,25,1,5,46,5,3,49,49,2,,,,,,,,,
,Jarrod Dyson,,,,24,93,304,36,71,15,1,1,23,17,6,19,81,2,,,,,,,,,
,Jason Bowers,,,,31,115,374,37,87,19,2,4,37,8,3,31,71,3,,,,,,,,,
,Jason Cooper,NYN,NL,OF,28,118,396,54,88,21,4,12,58,5,2,45,121,3,,,,,,,,,
,Jason Delaney,PIT,NL,1B,26,129,457,49,113,23,3,7,55,4,2,58,116,2,,,,,,,,,
,Jason Denham,,,,23,112,416,49,88,15,2,4,37,16,6,37,116,2,,,,,,,,,
,Jason Donald,PHI,NL,SS,24,118,468,64,123,24,4,11,57,8,3,43,128,3,,,,,,,,,
,Jason Dubois,CHN,NL,1B,30,114,388,54,96,20,1,21,63,2,1,35,124,4,,,,,,,,,
,Jason Jacobs,,,,25,59,167,16,32,6,1,2,19,2,1,16,60,2,,,,,,,,,
,Jason Lane,,,,32,124,402,54,91,21,1,17,60,3,1,43,94,4,,,,,,,,,
,Jason Louwsma,,,,25,112,413,31,86,17,1,5,43,3,1,16,105,2,,,,,,,,,
,Jason Phillips,,,,32,112,348,35,85,17,0,8,46,1,1,25,51,3,,,,,,,,,
,Jason Place,,,,21,117,482,50,84,20,3,6,41,5,3,30,192,3,,,,,,,,,
,Jason Van Kooten,,,,24,101,357,40,81,18,2,3,32,13,6,15,95,2,,,,,,,,,
,Jason White,,,,25,63,223,23,48,10,1,1,17,5,2,11,67,2,,,,,,,,,
,Javi Herrera,,,,28,94,288,33,64,14,1,4,30,4,2,33,69,4,,,,,,,,,
,Javier Brito,,,OF,26,116,398,59,107,24,1,12,64,1,1,52,84,2,,,,,,,,,
,Javier Castillo,CHA,AL,3B,25,118,443,47,104,21,4,7,52,5,2,30,114,1,,,,,,,,,
,Javier Colina,,,,30,114,381,43,89,19,2,8,38,5,2,23,79,2,,,,,,,,,
,Javier Guzman,,,,25,122,449,50,113,22,3,5,42,11,5,20,71,3,,,,,,,,,
,Javier Herrera,OAK,AL,OF,24,122,481,61,103,23,2,9,55,11,5,29,144,4,,,,,,,,,
,Javis Diaz,,,,25,113,432,55,97,14,4,4,29,15,6,29,129,2,,,,,,,,,
,Javon Moran,,,,26,109,435,62,114,22,3,3,25,20,8,30,82,3,,,,,,,,,
,Jay Cox,,,,24,114,425,47,93,22,3,5,48,7,3,24,142,1,,,,,,,,,
,Jay Gibbons,,,,32,117,403,49,105,24,1,15,53,0,0,34,66,2,,,,,,,,,
,Jay Miller,,,,25,84,291,32,72,13,2,2,32,2,1,23,51,2,,,,,,,,,
,JD Closser,,,,29,72,214,18,46,9,1,4,23,1,0,22,53,2,,,,,,,,,
,Jed Morris,,,,29,79,299,33,67,14,1,6,35,1,1,24,65,1,,,,,,,,,
,Jeff Christy,,,,25,78,232,25,48,11,1,1,18,1,1,22,60,1,,,,,,,,,
,Jeff Davanon,,,,35,107,267,42,61,11,1,4,24,7,4,39,61,2,,,,,,,,,
,Jeff Frazier,,,,26,128,510,50,122,25,2,6,57,3,1,25,88,2,,,,,,,,,
,Jeff Kindel,,,,25,121,473,55,127,25,3,8,64,4,1,33,92,3,,,,,,,,,
,Jeff Liefer,,,,34,108,375,49,87,18,1,14,54,2,1,36,102,2,,,,,,,,,
,Jeff Natale,,,,26,119,437,57,113,28,2,6,66,4,1,59,60,9,,,,,,,,,
,Jeff Nettles,,,,30,118,458,50,106,21,1,13,62,1,0,27,99,2,,,,,,,,,
,Jeffery Voyles,,,,25,41,144,14,31,6,1,3,14,2,1,11,41,1,,,,,,,,,
,Jeffrey Bianchi,,,,22,104,400,43,88,21,2,5,43,9,4,16,110,2,,,,,,,,,
,Jeffrey Corsaletti,,,,26,120,469,68,119,30,4,7,54,9,3,57,104,3,,,,,,,,,
,Jeffrey Dominguez,,,,22,109,360,34,77,15,1,3,35,13,5,21,89,3,,,,,,,,,
,Jeffrey Dragicevich,,,,26,112,350,35,89,17,2,9,47,4,2,40,94,3,,,,,,,,,
,Jeffrey Howell,KCA,AL,C,26,109,385,31,83,19,1,4,38,3,1,22,89,2,,,,,,,,,
,Jeffrey Kunkel,,,,26,69,228,15,47,10,1,2,25,2,1,10,63,2,,,,,,,,,
,Jemel Spearman,,,,28,118,371,46,89,19,3,4,37,9,3,30,73,1,,,,,,,,,
,Jerad Head,,,,26,97,328,39,73,15,2,6,37,7,3,22,85,4,,,,,,,,,
,Jeramy Laster,,,,24,116,436,42,71,14,2,11,42,8,4,25,223,2,,,,,,,,,
,Jeremy Hunt,,,,25,101,373,36,79,16,1,6,37,2,1,27,102,3,,,,,,,,,
,Jeremy Slayden,PHI,NL,OF,26,118,453,57,115,25,2,11,66,4,2,38,119,4,,,,,,,,,
,Jermaine Mitchell,,,,24,115,443,46,89,18,3,4,40,13,5,38,143,2,,,,,,,,,
,Jerry Gil,,,,26,116,444,56,97,22,3,16,62,10,4,16,135,3,,,,,,,,,
,Jesus Feliciano,,,OF,30,119,393,50,105,19,2,3,36,7,5,28,49,3,,,,,,,,,
,Jesus Gonzalez,,,,24,95,347,32,69,16,2,6,34,3,1,13,104,2,,,,,,,,,
,Jesus Guzman,OAK,AL,3B,25,119,477,61,120,24,3,10,66,6,3,37,100,1,,,,,,,,,
,Jesus Lopez,,,,21,114,393,39,86,15,2,2,40,2,1,30,75,1,,,,,,,,,
,Jesus Merchan,CLE,AL,SS,28,112,408,51,116,23,4,5,54,5,2,18,39,6,,,,,,,,,
,Jesus Villegas Andin,,,,22,48,152,17,37,7,1,1,13,2,1,10,34,1,,,,,,,,,
,Jhon Florentino,,,,25,113,439,45,101,20,3,4,43,8,3,21,110,2,,,,,,,,,
,Jhonatan Solano,,,,23,83,295,34,66,14,1,3,32,3,1,22,63,2,,,,,,,,,
,Jim Negrych,PIT,NL,3B,24,116,451,65,126,27,2,3,57,8,3,38,86,2,,,,,,,,,
,Jimmy Mojica,,,,25,84,254,33,56,11,2,3,23,5,2,23,62,2,,,,,,,,,
,Jodam Rivera,,,,23,91,285,33,57,10,1,2,21,3,1,29,68,1,,,,,,,,,
,Joe Borchard,,,,30,120,328,43,79,14,1,13,41,4,2,39,94,2,,,,,,,,,
,Joe Gaetti,,,,27,115,417,57,95,20,3,14,54,4,2,35,139,4,,,,,,,,,
,Joe Holden,,,,25,88,294,33,65,12,1,3,26,8,3,21,81,1,,,,,,,,,
,Joe Persichina,,,,24,59,194,17,47,9,2,2,23,5,2,11,42,1,,,,,,,,,
,Joel Guzman,,,,24,120,438,51,111,24,2,15,68,6,3,29,107,2,,,,,,,,,
,Joey Callender,,,,25,86,284,21,65,14,1,2,29,5,2,9,50,2,,,,,,,,,
,Joey Hammond,,,,31,121,436,51,110,18,2,5,45,3,1,41,84,1,,,,,,,,,
,Joey Side,,,,25,116,459,54,111,23,4,3,47,6,2,29,117,3,,,,,,,,,
,Johan Limonta,,,,25,120,460,49,108,23,4,7,52,3,1,34,130,2,,,,,,,,,
,John Drennen,,,,22,118,470,52,102,20,2,5,44,6,3,34,115,2,,,,,,,,,
,John Gall,,,,31,118,405,54,105,25,1,9,57,6,3,39,71,3,,,,,,,,,
,John Hester,,,,25,92,322,34,77,19,2,8,42,4,1,15,83,2,,,,,,,,,
,John Lindsey,FLO,NL,1B,32,120,436,62,112,23,1,20,82,0,0,41,99,8,,,,,,,,,
,John Matulia,,,,22,112,428,43,92,16,3,2,30,11,6,23,108,2,,,,,,,,,
,John Mayberry,PHI,NL,OF,25,126,484,62,114,26,3,18,66,8,3,34,129,4,,,,,,,,,
,John Otness,,,,27,113,431,39,105,25,2,3,47,2,1,22,61,5,,,,,,,,,
,John Purdom,,,,28,98,328,28,70,15,1,5,40,2,1,23,72,2,,,,,,,,,
,John Raburn,,,,30,114,398,46,90,14,3,1,29,13,5,35,72,1,,,,,,,,,
,John Raynor,FLO,NL,OF,25,116,445,80,115,23,4,9,41,28,9,46,138,5,,,,,,,,,
,John Rodriguez,,,,31,119,330,48,83,17,2,12,47,2,1,41,90,5,,,,,,,,,
,John Shelby,CHA,AL,OF,23,115,465,59,107,23,4,9,55,16,6,19,126,2,,,,,,,,,
,John Suomi,,,,28,80,266,29,62,15,1,5,31,1,0,17,48,2,,,,,,,,,
,John Urick,,,,27,116,418,42,88,21,1,9,56,1,1,36,134,2,,,,,,,,,
,John Whittleman,,,,22,123,470,53,95,23,2,7,47,4,2,56,155,1,,,,,,,,,
,John-Ford Griffin,,,,29,126,453,64,106,22,2,21,74,2,1,49,135,3,,,,,,,,,
,Johnny Woodard,,,,24,113,403,43,75,15,2,8,40,2,1,36,156,3,,,,,,,,,
,Jon Knott,,,,30,128,457,66,112,25,2,23,72,3,1,51,120,4,,,,,,,,,
,Jon Nelson,,,,29,114,425,44,88,18,3,10,45,5,2,14,157,5,,,,,,,,,
,Jon Owings,,,,24,115,411,49,98,20,3,10,47,7,3,23,111,2,,,,,,,,,
,Jon Schemmel,,,,26,78,239,23,52,10,1,2,21,2,1,24,57,2,,,,,,,,,
,Jon Weber,TBA,AL,OF,31,116,425,59,104,23,2,8,50,7,3,38,90,2,,,,,,,,,
,Jon Zeringue,,,,26,119,430,42,90,18,2,9,51,5,2,30,120,4,,,,,,,,,
,Jonathan Ash,,,,26,116,376,41,102,21,2,2,32,5,3,32,36,3,,,,,,,,,
