mlbamID,playerName,team,league,defaultPos,Age,W,L,S,G,GS,IP,H,R,ER,HR,BB,K,WP,HBP,G_SP,G_RP
466386,Sergio Severino,,,,25,1,5,,21,8,49,59,44,41,11,44,33,7,0,,
466412,Luis Perdomo,SDN,NL,RP,25,2,2,,30,0,40,35,23,22,7,24,35,5,0,0,35
466454,Jesus Sanchez,,,,22,7,9,,25,25,128,139,78,69,10,66,81,10,1,,
466457,Edgar Osuna,KCA,AL,SP,22,6,11,,27,22,133,165,95,84,20,50,77,9,0,,
466459,Sandy Rosario,,,,24,5,5,,14,14,76,82,42,36,7,24,52,5,1,,
466838,Juan Salas,CLE,AL,RP,28,2,1,,15,0,19,18,10,9,2,8,15,2,1,,
466948,Jean Machi,PIT,NL,RP,26,3,4,,39,2,57,63,37,33,6,33,34,5,0,,
466983,Fabio Castro,TOR,AL,SP,25,5,6,,25,18,107,119,71,64,12,57,62,3,0,,
467008,Pedro Strop,TEX,AL,RP,24,2,3,,27,0,31,34,22,20,3,22,23,5,0,0,7
467016,Dumas Garcia,TOR,AL,RP,26,3,4,,45,1,51,55,32,30,3,34,31,7,0,,
467069,Danny Hernandez,,,,24,0,1,,18,0,17,25,24,24,8,21,11,4,0,,
467094,Felix Doubront,BOS,AL,SP,22,6,10,,23,23,103,133,83,72,15,50,58,5,0,,
467099,Jordan Norberto,ARI,NL,RP,23,2,7,,41,8,72,88,73,69,20,67,65,12,0,,
467100,Ivan Nova,NYA,AL,SP,23,6,10,,24,23,126,159,96,84,15,69,59,12,0,,
467683,Osiris Matos,SFN,NL,RP,25,2,2,,29,0,35,37,20,17,4,12,27,2,0,0,5
467726,Jose Mijares,MIN,AL,RP,25,1,2,,33,0,33,31,17,17,5,15,27,1,1,0,71
467728,Erick Abreu,HOU,NL,RP,26,2,7,,36,9,83,98,61,54,17,36,55,4,0,,
467761,Fernando Hernandez,OAK,AL,RP,25,3,5,,54,0,61,68,42,37,6,36,43,2,0,,
467769,Orlando Yntema,,,,23,3,5,,17,13,75,88,52,47,10,35,36,6,0,,
467779,Ramon Sanchez,ARI,NL,RP,25,1,2,,33,1,37,43,38,36,7,48,29,13,0,,
467785,Radhames Liz,SDN,NL,SP,26,3,4,,15,11,64,68,40,36,9,36,44,4,1,0,2
467802,Jonathan Ortiz,,,,24,3,4,,48,0,50,57,32,28,7,17,40,6,0,,
467834,Freddy Ballestas,,,,23,2,4,,21,7,52,59,37,34,7,31,36,8,0,,
467850,Edgmer Escalona,COL,NL,RP,23,2,4,,55,0,65,79,52,47,14,26,48,6,0,,
467856,Carlos Monasterios,NYN,NL,RP,23,4,9,,33,12,88,101,71,65,21,47,53,6,0,,
467857,Noel Castillo,NYA,AL,RP,26,3,6,,36,8,76,89,59,54,8,60,47,10,0,,
468275,Fredy Deza,BAL,AL,RP,27,3,10,,36,6,71,103,72,65,19,39,35,5,0,,
468381,Leury Bonilla,SEA,AL,SS,24,0,0,,9,0,10,11,7,7,2,5,7,0,0,,
468393,Adolfo Gonzalez,LAN,NL,2B,24,0,1,,9,0,9,10,7,7,3,4,7,0,0,,
468401,Eduardo Perez,LAN,NL,1B,25,2,5,,35,1,64,73,40,35,6,24,38,0,0,,
468402,Charlie Zink,SLN,NL,SP,30,6,10,,21,19,107,134,86,79,11,67,37,5,0,,
468435,Josh Perrault,BAL,AL,RP,27,2,4,,54,0,63,79,48,43,12,24,44,2,0,,
468477,Marwin Vega,SEA,AL,RP,23,2,4,,33,5,57,72,48,44,9,44,30,10,0,,
468491,Antonio Noguera,,,,21,1,4,,22,4,40,54,39,35,11,24,19,6,0,,
468504,Jhoulys Chacin,COL,NL,SP,22,5,7,,18,15,82,89,54,49,9,42,57,7,0,1,8
468515,Ramon Ramirez,,,,27,5,6,,53,10,98,97,59,56,14,49,76,6,2,,
468517,Elvin Ramirez,,,,22,4,7,,16,16,74,76,47,43,5,60,41,8,0,,
468539,Edgar Garcia,,,,22,3,7,,15,14,77,93,62,56,16,34,43,10,0,,
468879,Victor Moreno,,,,29,3,6,,50,6,83,98,58,52,10,41,47,8,1,,
468962,Devern Hansack,BOS,AL,SP,27,3,3,,10,8,48,57,34,30,7,17,30,2,0,,
469097,Frank Mata,BAL,AL,RP,25,2,4,,47,3,62,77,47,41,7,35,32,6,0,,
469134,Esmil Rogers,COL,NL,SP,24,5,6,,17,16,92,106,63,56,10,43,59,7,0,1,0
469135,Robinson Fabian,,,,23,3,7,,25,14,91,118,74,65,15,39,44,14,0,,
469142,Jonnathan Aristil,,,,23,3,7,,24,20,96,120,82,75,17,63,58,8,0,,
469145,Alfredo Venegas,,,,23,3,8,,23,17,92,119,76,68,18,50,46,8,0,,
469153,Deybis Benitez,,,,22,0,0,,9,0,9,10,5,4,1,3,7,1,0,,
469164,Ehren Wassermann,PHI,NL,RP,29,3,3,,38,0,44,50,27,23,2,20,27,4,1,,
469232,Kasey Olenberger,FLO,NL,RP,31,5,5,,45,9,91,99,59,53,13,41,58,6,0,,
469580,Kendy Batista,LAN,NL,RP,28,4,4,,31,7,67,70,41,37,8,33,49,8,0,,
469686,Alfredo Aceves,NYA,AL,RP,27,5,2,,23,6,61,62,33,31,8,15,42,1,2,1,42
469735,Edwar Ramirez,NYA,AL,RP,28,2,1,,28,0,35,34,19,18,5,18,36,4,1,0,20
469802,Luis Perez,TOR,AL,SP,26,6,11,,26,24,129,147,92,83,14,81,71,8,0,,
469834,Shane Lindsay,COL,NL,RP,25,3,4,,26,5,43,42,29,27,2,44,40,8,0,,
470279,Yoel Hernandez,,,,27,2,1,,26,0,30,32,16,14,2,11,20,2,1,,
470358,Oneli Perez,SLN,NL,RP,26,3,4,,34,5,64,68,40,36,11,30,51,5,0,,
470379,Paul Mildren,,,,25,3,9,,26,14,89,113,71,63,19,39,48,4,0,,
470462,Ramon Troncoso,LAN,NL,RP,26,4,3,,51,0,61,60,28,25,3,26,42,3,2,0,73
470473,Moises Robles,PIT,NL,RP,25,1,4,,38,2,55,72,42,37,12,14,25,3,0,,
470475,Carlos Vasquez,,,,27,2,2,,35,0,43,45,30,28,4,38,32,9,0,,
470830,Hugo Castellanos,,,,29,2,3,,35,2,60,66,39,36,7,36,36,3,0,,
470920,Jose Yepez,SEA,AL,C,28,0,0,,9,0,9,14,12,11,5,3,7,0,0,,
471149,Ismael Carmona,,,,24,2,6,,44,0,42,53,43,40,8,46,29,7,0,,
471162,Anthony Ortega,LAA,AL,SP,24,3,5,,11,11,58,76,48,43,10,27,26,4,0,3,0
471174,Luis Vasquez,,,,23,0,2,,12,1,17,21,16,15,4,17,11,3,0,,
471183,Waldis Joaquin,SFN,NL,RP,23,2,3,,29,2,41,39,22,21,2,26,32,4,1,0,10
471187,Manuel Olivares,,,,23,2,4,,37,1,60,65,39,35,7,33,36,10,0,,
471803,Armando Gabino,BAL,AL,RP,26,3,3,,29,3,53,64,36,32,6,21,26,2,0,1,1
471837,Wander Perez,,,,25,1,2,,42,1,51,63,46,42,7,43,31,9,0,,
471886,Edgar Estanga,TOR,AL,RP,24,3,5,,45,0,67,75,45,39,7,36,46,4,0,,
471896,Pedro Figueroa,,,,24,4,10,,22,21,102,123,80,72,14,73,62,11,0,,
471911,Carlos Carrasco,CLE,AL,SP,22,5,9,,19,18,103,114,73,65,18,48,78,5,0,5,0
471920,Wilmin Rodriguez,,,,24,2,3,,42,1,50,51,32,30,3,40,32,8,0,,
472517,Miguel Ramirez,,,,26,1,3,,24,0,26,27,18,17,3,24,18,3,0,,
472551,Fernando Abad,HOU,NL,SP,24,4,6,,46,2,83,91,51,44,14,19,65,4,0,,
472555,Santo Luis,,,,26,3,6,,47,1,60,72,56,51,15,40,55,14,0,,
472610,Luis Garcia,,,,31,4,5,,40,0,70,74,40,35,8,23,43,10,0,,
473240,Jose Pina,,,,24,2,4,,32,5,55,65,45,42,9,41,27,10,0,,
473279,Esmerlin Jimenez,,,,25,2,6,,16,11,66,93,67,61,15,50,31,9,0,,
473560,Lance Broadway,TOR,AL,SP,26,3,6,,17,11,74,84,51,45,11,34,40,7,0,0,16
473582,James Leverton,,,,23,4,11,,22,20,92,105,77,73,16,73,47,8,0,,
473659,Daniel Guerrero,,,,24,1,6,,13,10,54,78,63,57,23,25,30,3,0,,
473715,Michael Main,,,,21,2,6,,12,11,50,68,52,48,12,41,30,5,0,,
473718,Ricardo Pecina,,,,22,1,4,,25,6,54,59,39,37,8,41,35,5,0,,
474029,Zach Putnam,CLE,AL,RP,22,3,3,,30,4,55,62,32,27,3,24,37,1,0,,
474039,Pedro Beato,BAL,AL,SP,23,4,11,,23,22,111,165,110,97,25,58,45,9,0,,
474064,Justin Murray,,,,22,2,6,,34,3,48,62,41,36,10,27,26,2,0,,
474126,Adam Mills,CLE,AL,SP,25,7,10,,24,22,122,162,90,77,15,33,51,2,0,,
474226,Mason Tobin,,,,22,1,2,,6,4,23,27,17,16,3,14,12,1,0,,
474463,Brett Anderson,OAK,AL,SP,21,9,10,,26,25,145,148,76,68,18,41,114,4,2,30,0
474544,Eric Wordekemper,NYA,AL,RP,26,2,3,,40,1,52,64,39,35,9,24,29,1,0,,
474599,Neil Wagner,CLE,AL,RP,26,3,3,,47,0,58,64,38,33,6,37,46,6,0,,
474668,Eric Surkamp,,,,22,5,7,,17,17,93,93,51,45,9,41,82,9,0,,
474699,Vance Worley,PHI,NL,SP,22,5,10,,22,22,120,136,82,74,18,47,69,4,0,,
474902,Evan Frederickson,,,,23,2,7,,22,12,66,68,59,57,8,108,50,24,0,,
475010,Brett Jacobson,,,,23,2,4,,38,0,49,63,40,36,9,26,28,4,0,,
475022,Craig Hansen,PIT,NL,RP,26,1,2,,23,0,26,25,15,14,2,17,19,2,1,0,5
475023,Aaron Shafer,,,,23,3,11,,19,18,85,105,74,68,21,38,47,5,0,,
475054,Chaz Roe,COL,NL,SP,23,5,7,,21,21,116,136,87,80,17,60,63,9,0,,
475095,Kyle Weiland,,,,23,5,8,,22,20,99,118,71,63,7,59,59,10,0,,
475115,Tyson Ross,OAK,AL,SP,22,4,10,,20,19,90,106,68,62,14,52,51,8,0,,
475138,Kyle Drabek,TOR,AL,SP,22,5,6,,17,16,99,103,60,54,12,47,74,5,0,,
475243,Travis Wood,CIN,NL,SP,22,7,10,,24,24,127,128,79,74,16,72,89,3,0,,
475300,Connor Graham,COL,NL,SP,24,6,8,,22,21,102,109,69,64,8,89,71,8,0,,
475416,Justin Masterson,CLE,AL,SP,24,5,7,,33,13,98,99,55,51,9,43,76,4,5,16,26
475479,David Phelps,,,,23,6,9,,22,22,114,148,88,76,20,43,58,8,0,,
475561,Kasey Kiker,TEX,AL,SP,22,4,8,,23,21,105,133,93,84,20,72,69,8,0,,
475582,Ryan Zimmerman,WAS,NL,3B,25,1,2,,37,0,45,54,32,28,8,19,26,2,1,154,-154
475622,Steven Hensley,SEA,AL,SP,23,5,7,,20,19,104,117,70,64,17,45,64,4,0,,
475747,Bradley Holt,NYN,NL,SP,23,3,9,,18,18,86,88,61,56,17,52,72,7,0,,
475857,Ryan Cook,,,,22,6,11,,19,19,101,118,72,64,12,52,56,8,0,,
475913,Beau Jones,TEX,AL,RP,23,4,5,,40,3,65,76,50,45,8,48,47,10,0,,
476002,Shooter Hunt,,,,23,1,3,,8,7,27,30,28,28,4,45,20,10,0,,
476037,Jared Lansford,OAK,AL,RP,23,3,5,,45,2,65,76,46,41,7,41,32,7,0,,
476127,Zachary Kroenke,ARI,NL,RP,26,3,5,,40,3,61,71,46,42,9,39,37,5,0,,
476134,Brian Omogrosso,CHA,AL,SP,25,2,6,,24,10,63,76,56,52,10,52,38,8,0,,
476190,Blake Maxwell,BOS,AL,SP,25,5,8,,38,13,100,135,79,67,12,33,34,5,0,,
476206,Justin Thomas,SEA,AL,RP,26,3,6,,37,7,71,85,54,48,11,49,48,8,0,,
476225,Cory Riordan,,,,23,6,11,,25,24,144,183,113,99,25,56,84,16,0,,
476258,Brandon Erbe,BAL,AL,SP,22,4,10,,22,22,97,127,91,83,22,57,59,6,0,,
476263,Mark Pawelek,,,,23,1,3,,19,1,25,25,21,21,2,39,18,4,0,,
476433,David Duncan,,,,23,4,11,,20,20,102,128,77,66,20,36,60,10,0,,
476451,Jeremy Hellickson,TBA,AL,SP,22,6,7,,21,21,111,124,72,64,19,35,83,4,0,,
476454,Dellin Betances,,,,21,2,6,,14,14,60,71,52,48,10,53,41,7,0,,
476568,Bryan Hallberg,,,,24,3,7,,38,6,76,90,59,54,12,54,44,7,0,,
476570,Vincent Mazzaro,OAK,AL,SP,23,5,7,,18,17,100,111,61,54,8,43,51,9,0,17,0
476595,Lucas Luetge,,,,22,3,6,,25,6,67,72,45,41,8,45,43,6,0,,
476601,Michael Bowden,BOS,AL,SP,23,4,4,,16,14,75,90,53,47,9,29,42,4,0,1,7
476686,Jeff Lyman,ATL,NL,RP,23,5,8,,36,11,89,93,60,56,10,70,62,11,0,,
476751,Justin Bristow,,,,22,3,8,,17,16,71,83,57,52,14,36,42,4,0,,
476811,Sean West,FLO,NL,SP,23,5,7,,17,17,86,98,61,54,13,54,64,5,1,20,0
476928,Scott Deal,,,,23,2,6,,37,9,84,112,74,66,18,41,33,6,0,,
477034,Nicholas Waechter,,,,25,2,5,,31,8,76,82,54,49,14,40,53,13,0,,
477048,Colton Willems,,,,21,2,6,,11,11,54,62,38,35,8,27,25,4,0,,
477132,Clayton Kershaw,LAN,NL,SP,21,6,6,,24,23,125,98,52,51,9,71,124,10,1,30,1
477200,Michael Powers,,,,23,3,4,,43,0,49,48,26,23,3,25,31,12,0,,
477229,Jordan Walden,LAA,AL,SP,22,4,7,,18,18,88,107,66,59,10,52,53,10,0,,
477361,Rodolfo Aguirre,,,,24,2,4,,25,4,44,61,45,41,15,24,25,5,1,,
477458,Carlos Gutierrez,,,,27,3,5,,31,10,71,86,53,48,8,44,33,8,0,,
477556,Fernando Rodriguez,,,,25,3,4,,28,7,64,76,49,44,8,42,35,5,0,,
477569,Fernando Salas,SLN,NL,RP,24,3,4,,41,1,47,50,31,28,10,18,39,4,0,,
484132,Thomas Melgarejo,,,,23,1,5,,27,5,49,63,47,43,15,35,29,8,0,,
485868,Carlos Torres,,,,27,5,5,,22,13,83,89,54,49,7,48,59,3,1,,
487675,Edward Paredes,SEA,AL,RP,23,4,10,,38,11,79,98,67,62,14,59,42,7,0,,
488654,Marco Albano,LAA,AL,RP,26,2,8,,37,6,70,88,64,59,16,45,48,5,0,,
488657,Brent Allar,,,,24,1,4,,34,2,51,59,43,40,1,67,35,23,0,,
488674,Burke Badenhop,FLO,NL,RP,26,4,3,,21,7,59,64,32,28,5,22,39,1,1,2,33
488680,Michael Barbara,,,,24,1,4,,19,0,26,34,24,21,5,17,13,3,0,,
488683,Scott Barnes,SFN,NL,SP,22,5,9,,20,20,99,111,70,64,15,52,67,8,0,,
488685,Eric Basurto,,,,23,1,2,,22,0,29,31,21,20,3,28,22,5,0,,
488707,Harrison Bishop,,,,25,2,4,,34,0,60,66,39,35,7,31,43,6,0,,
488720,Brett Bordes,,,,26,2,7,,43,0,41,53,40,37,4,51,19,15,0,,
488723,Jared Bradford,,,,23,1,1,,17,1,26,29,15,13,3,7,14,2,0,,
488735,David Bromberg,,,,22,7,11,,26,26,135,158,98,87,16,79,88,12,0,,
488737,Eric Brown,NYN,NL,SP,25,6,13,,30,17,120,136,81,72,19,44,62,9,0,,
488748,Ryan Buchter,,,,22,1,2,,31,0,41,37,26,25,3,41,37,9,0,,
488751,Alex Burnett,MIN,AL,RP,22,4,6,,47,10,93,114,66,58,12,39,49,5,0,,
488761,Anthony Capra,,,,22,3,10,,21,21,103,119,84,77,20,71,71,20,0,,
488768,Andrew Cashner,CHN,NL,SP,23,3,3,,18,17,72,70,41,39,4,50,47,2,0,,
488776,Jaye Chapman,,,,22,2,3,,38,0,48,50,32,29,6,35,39,6,0,,
488782,Anthony Claggett,PIT,NL,RP,25,4,4,,27,3,48,59,34,31,6,28,25,3,0,0,3
488787,Casey Coleman,CHN,NL,SP,22,6,9,,22,21,111,120,73,68,13,57,60,3,0,,
488792,Anthony Contreras,SDN,NL,2B,26,0,1,,12,0,13,13,6,6,1,7,8,0,0,,
488823,Michael Davitt,,,,23,3,4,,12,9,56,72,45,40,7,36,28,9,0,,
488846,Brian Duensing,MIN,AL,SP,26,6,6,,21,16,99,118,61,54,11,31,49,2,1,9,15
488876,Brent Fisher,,,,22,1,2,,6,5,27,36,21,19,4,15,15,2,0,,
488880,Adalberto Flores,,,,23,2,6,,44,0,52,65,47,42,11,34,40,7,0,,
488888,Chris Frey,COL,NL,OF,26,0,0,,9,0,10,10,5,5,1,3,8,0,0,,
488892,Shaun Garceau,,,,22,2,6,,18,12,65,74,52,49,11,56,36,4,0,,
488906,Adam Godwin,LAN,NL,OF,27,0,0,,9,0,9,10,5,4,1,3,7,0,0,,
488927,Daniel Gutierrez,,,,22,2,2,,12,10,50,62,37,33,7,22,30,4,0,,
488929,Michael Hacker,,,,24,1,2,,22,0,24,23,15,15,1,27,18,8,0,,
488943,Cheyne Hann,,,,25,2,2,,53,0,63,64,29,25,5,15,44,0,0,,
488957,Carlos Hernandez,OAK,AL,SP,22,9,15,,34,31,169,199,114,101,17,82,86,10,0,,
488977,Ben Hornbeck,,,,22,4,6,,29,10,77,82,51,46,8,50,63,15,0,,
488982,Leroy Hunt,,,,22,2,5,,45,0,49,61,48,44,7,54,26,6,0,,
488984,Tommy Hunter,TEX,AL,SP,23,5,5,,15,14,84,104,57,50,12,26,45,4,1,19,0
489002,Steven Johnson,SFN,NL,SP,22,6,12,,24,23,118,135,96,89,26,76,88,5,0,,
489005,Blake Jones,,,,28,2,3,,23,0,23,26,15,14,3,14,15,2,0,,
489016,Reid Kelly,,,,23,1,3,,29,2,49,55,34,31,8,30,37,6,0,,
489020,Brad Kilby,OAK,AL,RP,26,2,3,,37,0,46,45,26,24,6,21,38,3,0,1,10
489021,Blake King,,,,22,3,8,,41,7,73,65,52,51,5,105,68,12,0,,
489030,Paul Kometani,TEX,AL,RP,27,2,3,,28,2,46,62,41,36,10,21,27,5,0,,
489039,Bobby LaFromboise,,,,23,4,9,,26,16,102,124,73,64,16,41,55,9,0,,
489052,Brent Leach,LAN,NL,RP,27,2,2,,36,0,36,32,21,20,4,27,31,6,0,0,38
489055,Michael Lee,,,,23,3,4,,24,4,67,85,48,41,5,34,40,6,0,,
489056,Charles Leesman,,,,22,7,11,,26,26,142,173,105,92,11,94,69,14,1,,
489076,Corey Madden,,,,25,1,1,,24,0,30,29,17,16,4,18,29,1,0,,
489077,John Madden,NYN,NL,RP,27,1,2,,32,0,35,37,22,20,4,21,20,3,0,,
489082,Jacob Marceaux,CHA,AL,RP,25,1,3,,21,1,29,33,24,22,3,25,17,4,0,,
489096,Jeremy McBryde,,,,22,3,8,,18,16,88,94,58,51,19,34,70,5,0,,
489102,Cole McCurry,,,,24,4,11,,23,22,106,146,97,86,22,56,61,10,0,,
489119,Wade Miley,,,,23,4,8,,18,16,89,106,62,54,11,39,53,7,0,,
489150,Clayton Mortensen,OAK,AL,SP,24,5,8,,17,16,91,100,59,53,13,43,55,7,1,6,1
489153,Kyle Mura,SLN,NL,SP,25,3,3,,22,7,54,62,31,27,5,15,25,1,0,,
489172,Michael Nix,COL,NL,RP,26,2,3,,27,0,35,39,26,24,4,26,24,4,0,,
489197,Curtis Partch,,,,22,5,14,,28,23,124,142,96,87,17,86,66,16,0,,
489204,Nick Pereira,SFN,NL,SP,27,3,6,,13,13,67,74,47,44,10,39,46,3,0,,
489213,Chad Povich,,,,23,2,5,,28,5,54,72,49,44,10,30,29,5,0,,
489223,Edwin Quirarte,,,,23,4,7,,42,0,50,55,29,26,4,21,26,6,0,,
489225,Cody Railsback,,,,22,0,0,,15,0,18,19,10,9,1,11,11,2,0,,
489229,Jacob Rasner,,,,23,4,9,,29,20,113,144,102,91,19,71,60,15,0,,
489234,Gregory Reinhard,CHN,NL,RP,26,3,5,,43,6,79,84,59,54,14,48,67,4,0,,
489244,Jason Rice,,,,23,3,5,,38,7,71,83,60,55,8,63,54,13,0,,
489265,Sergio Romo,SFN,NL,RP,26,3,2,,29,1,30,26,14,12,3,10,30,1,1,0,45
489271,Casey Rowlett,SLN,NL,2B,26,0,0,,11,0,12,12,6,5,1,3,7,0,0,,
489289,Mario Santiago,,,,24,5,12,,24,23,121,177,104,88,19,49,48,10,0,,
489292,Cody Satterwhite,DET,AL,RP,23,2,5,,32,0,39,44,29,27,5,28,28,11,0,,
489295,Brian Schlitter,CHN,NL,RP,24,3,4,,49,0,52,57,37,34,8,29,40,3,0,,
489312,Anthony Shawler,,,,22,4,6,,35,5,78,92,55,48,7,42,44,1,0,,
489334,Craig Stammen,WAS,NL,SP,25,4,7,,18,16,92,100,57,52,13,31,48,7,1,19,0
489336,Will Startup,SDN,NL,RP,25,1,1,,21,0,25,23,12,11,3,12,19,1,0,,
489347,Houston Summers,ARI,NL,SP,22,1,6,,20,6,51,70,57,53,13,47,21,9,0,,
489356,Brandon Taylor,,,,27,1,2,,28,0,38,41,22,20,3,20,22,6,1,,
489362,Chad Thall,BAL,AL,RP,24,1,3,,49,0,55,70,42,38,7,30,31,2,0,,
489373,Mace Thurman,,,,22,2,2,,35,0,53,51,30,28,5,32,43,4,0,,
489384,Travis Turek,,,,22,1,3,,25,0,39,51,34,31,8,27,20,5,0,,
489400,Ryan Verdugo,,,,22,2,2,,27,0,33,28,16,16,1,28,34,6,0,,
489403,Chad Wagler,HOU,NL,RP,26,3,7,,24,7,64,83,51,45,13,24,25,3,0,,
489420,Taylor Wilding,,,,25,2,4,,43,0,58,71,43,38,8,25,35,4,0,,
489434,Kyle Winters,FLO,NL,SP,22,3,5,,16,16,82,92,54,48,8,43,42,7,0,,
489436,Brendan Wise,DET,AL,RP,24,3,4,,39,1,55,72,41,35,6,22,18,3,0,,
489448,Mike Zagurski,PHI,NL,RP,27,2,1,,41,0,41,43,23,21,5,18,35,2,2,,
489549,Dave McKae,,,,28,4,7,,23,19,102,133,79,69,15,34,49,6,0,,
489567,Alan Johnson,COL,NL,SP,26,6,11,,26,25,151,190,120,108,26,64,70,8,0,,
489702,Brian Baker,TBA,AL,SP,27,4,6,,38,9,87,103,62,55,11,39,49,5,0,,
489735,Todd Doolittle,FLO,NL,RP,27,3,3,,28,0,32,32,20,19,4,24,30,4,0,,
489738,Alex Jamieson,TBA,AL,C,26,0,0,,10,0,11,12,6,5,1,4,7,0,0,,
489759,Luis Lebron,BAL,AL,RP,24,1,3,,41,0,38,42,31,30,5,39,36,4,0,,
490008,Robert Manuel,SEA,AL,RP,26,3,3,,33,1,47,51,27,24,5,14,33,1,0,0,3
490011,Kyle Fernandes,BOS,AL,RP,24,2,5,,42,0,72,94,63,56,12,41,40,6,0,,
490063,Matt Garza,TBA,AL,SP,26,8,9,,26,26,160,146,76,74,18,60,133,4,7,32,0
490313,Amaury Sanit,NYA,AL,RP,30,2,4,,47,0,50,58,33,29,5,21,26,4,0,,
490580,Derrick Ellison,NYN,NL,RP,31,2,2,,26,1,36,35,22,20,5,23,29,2,0,,
490675,Ray Chang,BOS,AL,2B,26,0,0,,9,0,9,10,5,4,1,3,7,0,0,,
490932,Robert Marcial,,,,25,0,0,,9,0,10,10,5,5,1,6,8,0,0,,
491159,Joe Thatcher,SDN,NL,RP,28,2,1,,36,0,34,29,14,12,2,13,35,2,1,0,52
491179,Matt Rusch,DET,AL,RP,26,2,4,,43,1,67,88,57,50,14,26,35,1,0,,
491220,Hunter Jones,,,,26,0,0,,18,0,20,24,16,15,4,10,15,2,1,0,11
491623,Daniel Vasquez,,,,23,1,4,,30,1,53,65,45,41,10,31,33,5,0,,
491624,Cesar Valdez,ARI,NL,SP,24,6,10,,21,21,115,133,81,73,18,42,67,8,0,,
491636,Wendy Rosa,,,,23,1,1,,20,0,24,21,16,16,2,30,20,7,0,,
491646,Jeanmar Gomez,CLE,AL,SP,21,5,12,,26,26,130,168,106,94,25,64,74,6,0,,
491688,Enerio Del Rosario,CIN,NL,RP,24,3,4,,46,5,83,90,48,42,8,29,46,3,0,,
491701,Jorge Perez,,,,27,1,4,,44,0,61,72,49,44,13,29,49,10,0,,
491703,Neftali Feliz,TEX,AL,SP,21,4,3,,24,9,60,58,32,30,4,30,50,4,1,0,20
491704,Wilkins Arias,NYA,AL,RP,29,3,5,,46,2,62,72,45,40,8,35,43,5,0,,
491712,Francis Cabrera,,,,22,2,3,,16,0,19,22,13,12,1,14,10,3,0,,
492733,Ramon Geronimo,CIN,NL,RP,26,2,5,,52,0,60,63,41,38,7,42,41,4,0,,
492818,Leandro Cespedes,,,,22,4,10,,22,20,108,128,84,76,22,65,78,27,0,,
492880,Bayron Zepeda,,,,22,4,3,,41,0,55,61,30,25,1,20,32,3,0,,
493131,Masahide Kobayashi,,,RP,35,1,3,,24,0,25,34,21,19,5,11,13,0,0,0,10
493133,Hiroki Kuroda,LAN,NL,SP,34,5,5,,16,16,92,85,41,38,9,21,64,3,2,20,1
493137,Daisuke Matsuzaka,BOS,AL,SP,29,6,5,,15,15,80,85,46,42,10,39,72,4,3,12,0
493161,Yasuhiko Yabuta,,,RP,36,2,2,,23,0,33,44,25,22,5,16,24,2,0,0,12
493247,Peter Moylan,ATL,NL,RP,31,4,2,,59,0,55,47,22,19,2,25,44,1,2,0,87
493416,Takashi Saito,ATL,NL,RP,40,3,3,10,56,0,58,49,20,20,5,22,59,1,4,0,56
493475,Matt Meyer,SLN,NL,RP,25,2,4,,44,0,49,57,38,35,6,41,33,3,0,,
493483,Kevin Boggan,,,,24,2,5,,34,0,52,67,42,37,10,23,24,12,0,,
493497,Daniel Albritton,,,,25,0,1,,17,0,26,38,31,29,12,10,18,1,0,,
493533,Ryan Schlecht,,,,24,1,1,,14,0,18,21,13,12,1,16,11,6,0,,
493541,Chris Salberg,,,,25,3,7,,24,17,89,120,79,70,12,63,45,15,0,,
493603,Adam Ottavino,SLN,NL,SP,24,6,10,,25,25,125,131,81,75,16,85,85,11,0,,
493627,Nathan Moreau,,,,23,1,6,,17,16,65,93,71,65,20,48,44,8,0,,
495506,Edgar Huerta,,,,30,1,2,,32,0,37,40,25,24,7,18,28,2,1,,
496528,Steve Palazzolo,SFN,NL,RP,27,2,5,,39,1,58,59,35,33,6,32,38,7,0,,
496529,Chris Hayes,KCA,AL,RP,26,4,5,,45,0,72,94,46,38,4,18,27,1,0,,
496726,Humberto Cardenas,,,,26,6,11,,23,17,139,163,98,89,27,51,83,3,3,,
497807,Frank Herrmann,CLE,AL,RP,25,5,7,,40,14,111,143,80,68,15,38,50,7,0,,
499107,Francisley Bueno,ATL,NL,SP,28,3,3,,24,8,57,63,35,31,7,26,34,3,0,,
499382,Manny Ayala,,,,25,2,4,,16,9,59,69,46,42,13,28,37,6,0,,
499603,Yeiper Castillo,,,,21,3,8,,21,16,83,109,77,70,15,56,45,10,0,,
499856,Chris Jakubauskas,SEA,AL,SP,31,3,4,,20,6,54,55,31,29,8,17,32,4,1,8,27
500288,Felix Ventura,,,,25,2,6,,40,0,55,73,50,44,9,33,30,5,0,,
500610,Deolis Guerra,MIN,AL,SP,20,6,14,,25,24,120,155,100,89,20,61,56,12,0,,
500674,Eduardo Sanchez,SLN,NL,RP,20,2,3,,50,2,61,57,34,31,6,36,51,5,0,,
500724,Juan Ramirez,,,,23,4,12,,25,23,117,140,93,86,20,73,63,14,0,,
500744,Gabriel Alvarado,,,,22,5,12,,24,21,112,137,81,71,17,52,66,14,1,,
500773,Matias Carrillo,,,,23,1,3,,27,0,37,43,28,25,7,19,24,2,0,,
500872,Gregory Infante,,,,22,2,7,,16,15,71,85,66,61,11,72,40,12,0,,
500902,Lester Oliveros,,,,21,2,4,,33,0,46,55,36,32,8,24,32,2,0,,
