mlbamID,playerName,team,league,defaultPos,age,AB,R,H,2B,3B,HR,BB,HBP,SF,SH,RBI,SO,SB,CS,G_C,G_1B,G_2B,G_3B,G_SS,G_LF,G_CF,G_RF,G_OF
,Donovan Solano,,,,20,400,39,98,12,1,2,20,4,1,3,29,42,2,1,,,,,,,,,
,Doug Clark,,,,33,390,51,94,16,2,11,42,3,2,3,52,9,1,0,,,,,,,,,
,Doug Deeds,,,,26,369,48,97,25,1,9,33,2,1,1,37,53,3,0,,,,,,,,,
,Doug Hogan,,,,23,209,20,46,9,0,5,9,1,1,0,25,51,1,1,,,,,,,,,
,Doug Mirabelli,,,,38,176,15,37,8,0,6,15,3,0,1,23,53,1,0,,,,,,,,,
,Doug Pickens,,,,23,276,23,57,10,0,4,25,3,1,0,26,50,2,1,,,,,,,,,
,Douglas Bernier,,,,29,71,6,19,4,0,2,6,1,0,1,7,12,1,0,,,,,,,,,
,Douglas Morales,,,,22,149,13,32,6,0,1,8,2,1,1,13,16,1,0,,,,,,,,,
,Drew Anderson,,,,28,384,42,88,22,3,6,25,3,2,5,39,36,1,1,,,,,,,,,
,Drew Butera,,,,24,319,29,57,14,0,5,23,4,2,3,28,29,0,1,,,,,,,,,
,Drew Cumberland,,,,19,159,16,39,5,0,1,9,2,1,0,13,24,6,2,,,,,,,,,
,Drew Meyer,,,,26,301,33,64,11,1,2,26,1,1,6,18,29,4,1,,,,,,,,,
,Drew Stubbs,CIN,NL,OF,23,472,56,110,27,2,8,44,4,2,2,38,76,11,5,,,,,,,,,
,Drew Sutton,HOU,NL,3B,25,483,64,125,27,1,11,48,4,2,5,46,53,6,3,,,,,,,,,
,Drew Toussaint,,,,25,408,42,92,18,2,9,18,7,2,2,39,54,2,3,,,,,,,,,
,Dustan Mohr,,,,32,189,24,41,10,1,7,17,1,0,0,19,25,0,1,,,,,,,,,
,Dustin Biell,,,,19,81,7,21,4,0,2,5,1,1,0,11,13,2,0,,,,,,,,,
,Dustin Majewski,,,,26,444,58,107,26,1,10,59,3,2,1,51,45,3,2,,,,,,,,,
,Dustin Martin,MIN,AL,OF,24,428,43,101,21,3,6,30,4,3,2,47,60,7,4,,,,,,,,,
,Dustin Realini,,,,24,223,20,47,10,0,3,19,5,1,1,24,35,1,1,,,,,,,,,
,Dusty Brown,BOS,AL,C,26,301,32,75,20,1,7,26,3,3,1,38,40,0,0,,,,,,,,,
,Dusty Coleman,,,,21,132,15,28,8,0,1,7,1,1,1,10,44,2,0,,,,,,,,,
,Dusty Napoleon,,,,22,227,21,40,8,0,3,24,4,1,1,22,40,0,1,,,,,,,,,
,Dwayne Kemp,,,,20,125,13,27,6,0,2,7,2,0,1,11,38,2,0,,,,,,,,,
,Dylan Johnston,,,,21,287,29,62,14,1,6,19,3,1,2,24,59,2,4,,,,,,,,,
,Ebert Rosario,,,,21,93,8,19,3,0,2,5,1,0,0,10,26,1,0,,,,,,,,,
,Ed Easley,,,,22,331,30,63,11,0,4,23,3,3,0,31,68,1,1,,,,,,,,,
,Ed Lucas,,,,26,295,29,65,11,2,3,21,1,1,2,27,32,4,3,,,,,,,,,
,Ed Rogers,,,SS,30,329,34,81,15,1,5,14,2,2,3,28,9,0,1,,,,,,,,,
,Eddie Cornejo,,,,26,269,26,78,10,0,2,28,2,1,2,27,43,2,5,,,,,,,,,
,Eddie Martinez,,,,20,76,9,18,3,0,1,5,1,1,0,7,11,2,0,,,,,,,,,
,Eddie Perez,,,,41,204,16,50,10,1,6,18,2,1,2,25,33,1,1,,,,,,,,,
,Eddie Prasch,,,,22,360,32,75,18,1,3,28,5,2,2,34,39,3,1,,,,,,,,,
,Eddie Rogers,,,,29,352,34,87,13,0,5,14,4,2,9,26,60,11,7,,,,,,,,,
,Eddy Garabito,,,,32,368,44,98,20,1,5,32,2,1,5,33,17,2,1,,,,,,,,,
,Eddy Hernandez,,,,24,199,13,32,7,0,2,10,1,0,0,16,20,1,0,,,,,,,,,
,Eddy Martinez-Estevez,,,,25,278,25,73,13,0,4,25,2,1,0,26,21,1,0,,,,,,,,,
,Edgar V Gonzalez,,,,31,352,35,95,16,0,9,28,2,1,1,41,79,2,3,,,,,,,,,
,Edgardo Alfonzo,,,,35,312,30,70,13,0,4,27,3,2,1,35,25,1,0,,,,,,,,,
,Edilio Colina,,,,19,358,38,85,14,1,3,15,7,2,4,31,42,3,4,,,,,,,,,
,Eduardo Escobar,,,,19,282,33,62,7,0,1,11,1,1,4,19,79,3,3,,,,,,,,,
,Eduardo Nunez,NYA,AL,SS,21,421,39,92,14,2,5,17,2,3,2,36,34,5,5,,,,,,,,,
,Eduardo Perez,,,,23,340,36,79,19,0,11,25,4,3,0,41,68,1,2,,,,,,,,,
,Edwar Gonzalez,,,,25,471,52,113,26,2,12,18,4,3,0,55,46,3,3,,,,,,,,,
,Edward Garcia,,,,20,77,6,20,4,0,2,5,1,0,0,9,13,1,1,,,,,,,,,
,Edward Koncel,,,,20,180,18,36,8,0,2,13,1,1,2,11,67,3,2,,,,,,,,,
,Edward Ovalle,,,,23,439,40,91,14,2,7,20,11,3,3,43,55,5,4,,,,,,,,,
,Edwin Gomez,,,,20,212,21,46,9,1,2,13,2,0,1,17,66,2,3,,,,,,,,,
,Efrain Contreras,,,,21,94,8,22,4,0,3,7,1,0,1,11,17,1,0,,,,,,,,,
,Efren Navarro,,,,22,471,41,109,25,0,4,42,2,4,1,49,97,5,8,,,,,,,,,
,Einar Diaz,,,,36,196,18,41,10,0,2,12,3,2,2,21,10,0,0,,,,,,,,,
,Eladio Rodriguez,,,,29,107,8,23,7,0,2,9,1,1,0,10,28,0,1,,,,,,,,,
,Eli Iorg,HOU,NL,OF,25,368,34,86,18,2,7,16,3,2,1,40,59,6,4,,,,,,,,,
,Eli Marrero,,,,35,100,12,24,5,0,4,11,1,1,1,13,25,2,0,,,,,,,,,
,Eli Rumler,,,,23,418,44,88,17,0,5,32,10,2,2,28,99,1,6,,,,,,,,,
,Eli Tintor,,,,23,326,28,66,14,1,6,14,2,2,1,28,39,1,2,,,,,,,,,
,Eli Whiteside,,,,29,211,21,50,9,1,5,10,3,2,2,27,18,1,0,,,,,,,,,
,Elian Herrera,,,,23,56,4,12,2,0,1,4,0,1,1,6,8,0,0,,,,,,,,,
,Eliezer Zambrano,,,,21,129,11,27,5,0,1,7,1,1,2,15,32,1,0,,,,,,,,,
,Elio Sarmiento,,,,22,146,13,30,7,0,2,9,2,1,1,12,20,1,0,,,,,,,,,
,Emeel Salem,,,,23,203,22,48,6,1,1,13,2,1,1,13,18,9,3,,,,,,,,,
,Emerson Frostad,,,,25,323,40,76,20,1,7,25,1,2,0,34,43,1,1,,,,,,,,,
,Emilio Ontiveros,,,,23,232,22,52,5,0,2,13,3,2,5,21,41,0,1,,,,,,,,,
,Emmanuel Garcia,,,,22,416,43,85,12,2,3,37,1,3,6,31,51,8,5,,,,,,,,,
,Enrique Cruz,,,,27,486,46,103,25,2,6,33,4,3,6,43,32,0,1,,,,,,,,,
,Enrique Wilson,,,,35,197,20,45,11,1,3,18,1,1,1,17,14,1,0,,,,,,,,,
,Eric Campbell,,,,22,437,49,94,18,0,15,36,5,2,1,59,50,2,1,,,,,,,,,
,Eric Duncan,NYA,AL,1B,23,520,57,111,26,2,15,41,3,2,0,62,54,2,1,,,,,,,,,
,Eric Eiland,,,,19,286,25,59,14,0,2,25,2,2,1,21,105,13,1,,,,,,,,,
,Eric Eymann,,,,24,448,47,106,26,2,7,20,4,2,3,44,31,2,2,,,,,,,,,
,Eric Farris,,,,22,466,58,108,18,1,3,21,3,3,2,41,61,21,9,,,,,,,,,
,Eric Fry,,,,20,193,23,49,7,0,3,11,3,1,0,17,40,3,0,,,,,,,,,
,Eric Fryer,,,,22,406,56,103,21,1,8,33,3,2,1,46,86,10,3,,,,,,,,,
,Eric Harryman,,,,23,154,15,32,5,0,5,8,1,1,1,18,33,2,1,,,,,,,,,
,Eric Munson,,,,31,169,16,37,9,0,5,19,2,2,0,21,26,0,0,,,,,,,,,
,Eric Nielsen,,,,26,382,38,92,19,0,5,28,6,3,1,32,30,1,0,,,,,,,,,
,Eric Perlozzo,,,,23,207,19,47,6,0,2,9,1,1,1,13,39,1,1,,,,,,,,,
,Eric Reed,,,,28,267,26,56,9,2,2,14,2,1,2,16,20,3,2,,,,,,,,,
,Eric Santiago,,,,21,87,10,20,3,0,1,5,1,1,0,9,12,2,1,,,,,,,,,
,Eric Sogard,,,,22,405,45,91,21,1,6,41,2,3,1,52,48,7,4,,,,,,,,,
,Eric Taylor,,,,23,395,41,87,16,0,6,24,7,1,3,33,47,7,1,,,,,,,,,
,Eric Valent,,,,32,137,11,31,7,0,2,13,1,1,1,12,18,1,0,,,,,,,,,
,Eric Young,COL,NL,2B,42,448,59,111,21,2,4,34,6,2,6,35,37,14,7,,,,,,,,,
,Erick Almonte,,,,30,364,43,88,17,1,7,43,1,2,2,40,47,1,1,,,,,,,,,
,Erick Monzon,,,,26,302,28,57,10,1,4,23,1,1,3,23,46,4,1,,,,,,,,,
,Erick San Pedro,,,,24,128,10,23,5,0,1,8,2,1,1,8,18,0,1,,,,,,,,,
,Erik Huber,,,,23,356,37,81,21,1,5,16,4,2,1,31,51,1,1,,,,,,,,,
,Erik Kanaby,,,,23,461,44,114,10,1,1,33,1,2,3,26,62,15,17,,,,,,,,,
,Erik Lis,,,,24,424,44,98,28,1,11,24,2,2,0,54,46,1,1,,,,,,,,,
,Erik Lovett,,,,22,116,13,26,6,0,4,6,1,1,0,14,34,1,0,,,,,,,,,
,Erik Wetzel,,,,21,191,22,51,10,0,1,13,2,0,4,17,42,4,2,,,,,,,,,
,Ernesto Manzanillo,,,,19,72,6,17,3,0,1,5,1,0,1,7,13,1,0,,,,,,,,,
,Ernesto Mejia,,,,22,369,51,89,26,1,12,16,5,2,0,50,87,1,2,,,,,,,,,
,Erold Andrus,,,,24,393,36,81,16,2,6,26,2,2,2,36,43,1,1,,,,,,,,,
,Erubiel Durazo,,,,35,170,20,40,8,0,5,21,1,1,0,21,13,0,0,,,,,,,,,
,Estarlin De Los Santos,,,,21,276,29,59,6,1,2,13,2,1,5,23,84,11,7,,,,,,,,,
,Esteban Lopez,,,,24,129,11,27,5,0,2,9,1,1,0,11,32,0,1,,,,,,,,,
,Estee Harris,,,,23,201,18,41,8,1,5,13,1,0,1,19,48,3,2,,,,,,,,,
,Evan Frey,,,,22,419,56,110,16,2,2,42,3,2,1,26,59,15,6,,,,,,,,,
,Ezequiel Carrera,,,,21,298,31,72,8,3,4,21,4,1,3,18,72,12,5,,,,,,,,,
,Felix Carrasco,,,,21,269,23,49,7,0,6,21,1,1,1,28,149,1,1,,,,,,,,,
,Felix Escalona,,,,30,279,29,61,14,0,7,15,6,1,2,35,14,1,0,,,,,,,,,
,Felix Martinez,,,,34,112,10,23,6,0,2,8,1,1,1,12,37,1,0,,,,,,,,,
,Felix Molina,,,,25,362,33,80,16,1,4,20,2,2,4,35,28,2,3,,,,,,,,,
,Fernand Encarnacion,,,,23,110,8,24,7,0,3,6,2,1,0,14,20,0,0,,,,,,,,,
,Fernando Cortez,,,,26,432,36,108,13,2,4,21,2,2,5,30,28,6,3,,,,,,,,,
,Fernando Martinez,NYN,NL,OF,19,310,31,77,15,2,5,18,3,1,0,28,37,2,1,,,,,,,,,
,Fernando Seguignol,,,,33,141,17,37,6,1,5,13,2,1,0,20,33,0,0,,,,,,,,,
,Ferrel Gomez,,,,21,72,8,17,3,0,1,5,1,0,1,7,11,1,0,,,,,,,,,
,Fidel Hernandez,,,,22,386,36,88,15,0,2,14,2,3,4,30,25,2,4,,,,,,,,,
,Flint Wipke,,,,25,266,22,49,13,1,3,17,2,0,1,20,42,2,1,,,,,,,,,
,Francisco Hernandez,,,,22,274,28,55,13,0,5,21,3,1,4,25,21,1,1,,,,,,,,,
,Francisco Lizarraga,,,,22,290,23,54,7,0,3,20,2,0,7,20,66,2,5,,,,,,,,,
,Francisco Peguero,,,,20,403,46,104,13,2,5,16,3,1,1,32,100,16,4,,,,,,,,,
,Francisco Plasencia,,,,24,437,43,92,24,1,6,32,4,3,3,36,50,2,2,,,,,,,,,
,Francisco Rivera,,,,19,285,22,77,20,0,3,17,2,3,1,34,50,3,5,,,,,,,,,
,Francisco Salas,,,,26,203,21,46,12,0,3,14,2,1,4,21,10,1,0,,,,,,,,,
,Francisco Tirado,,,,21,214,20,38,8,0,1,12,1,1,2,15,66,3,2,,,,,,,,,
,Frank Diaz,,,,24,351,33,77,16,1,5,15,2,1,2,32,26,3,1,,,,,,,,,
,Frank Martinez,,,,23,457,46,97,21,2,5,23,5,2,3,39,32,2,2,,,,,,,,,
,Frank Meade,,,,22,75,8,18,3,0,1,5,1,0,1,8,13,1,0,,,,,,,,,
,Frank Menechino,,,,38,181,23,50,13,1,4,19,2,1,1,22,19,1,1,,,,,,,,,
,Freddy Guzman,SEA,AL,OF,28,487,72,119,17,3,4,44,4,4,2,35,31,23,5,,,,,,,,,
,Freddy Parejo,,,,23,302,28,67,13,1,3,13,4,2,7,28,29,5,2,,,,,,,,,
,Freddy Thon,,,,24,310,31,71,14,0,6,8,4,2,0,32,10,0,1,,,,,,,,,
,Fumimasa Ishibashi,,,,24,70,5,17,3,0,2,6,1,0,1,8,11,0,0,,,,,,,,,
,Gabe Jacobo,,,,21,178,20,47,13,0,3,8,4,4,0,23,43,4,0,,,,,,,,,
,Gabe Johnson,,,,28,182,17,36,8,1,3,15,1,2,2,21,31,1,1,,,,,,,,,
,Gabe Lopez,,,,28,401,40,85,14,1,3,35,4,2,5,35,21,1,2,,,,,,,,,
,Gabriel Gutierrez,,,,24,175,14,35,5,0,1,13,4,0,2,16,15,0,0,,,,,,,,,
,Gabriel Martinez,,,,25,445,50,102,18,1,12,36,3,2,1,62,52,0,0,,,,,,,,,
,Garett Green,,,,23,72,6,17,3,0,1,5,1,0,1,8,11,1,0,,,,,,,,,
,Garrett Groce,,,,25,337,27,67,13,0,3,22,3,2,2,22,64,2,4,,,,,,,,,
,Garrett Guzman,,,,25,430,47,104,20,2,8,30,2,3,3,57,25,3,2,,,,,,,,,
,Garrett Jones,,,,28,506,61,116,29,2,16,37,2,5,0,75,57,3,1,,,,,,,,,
,Gary Cates,,,,27,241,21,58,10,1,1,12,3,1,6,17,11,1,0,,,,,,,,,
,Gary Patchett,,,,29,237,19,48,6,1,2,16,3,1,4,19,45,1,1,,,,,,,,,
,Gavin Dickey,,,,24,263,24,51,12,1,4,11,9,2,2,25,38,6,5,,,,,,,,,
,Geoff Strickland,,,,24,224,24,47,12,1,3,23,1,1,3,17,25,4,1,,,,,,,,,
,George Lombard,,,,33,144,18,33,6,1,5,14,2,1,1,15,20,1,1,,,,,,,,,
,Gerald Williams,,,,42,192,22,47,9,1,7,24,2,1,3,25,38,3,1,,,,,,,,,
,Geraldo Valentin,,,,25,392,31,84,14,1,3,16,3,3,4,34,24,1,2,,,,,,,,,
,Gerardo Avila,,,,22,107,9,19,3,0,1,6,1,0,1,8,17,0,0,,,,,,,,,
,Gerardo Bustamante,,,,22,151,12,32,8,0,1,12,1,0,1,13,29,1,0,,,,,,,,,
,Gerardo Parra,ARI,NL,OF,21,485,50,128,20,4,6,28,5,5,2,47,52,13,7,,,,,,,,,
,Geronimo Gil,,,,33,107,8,26,5,0,3,8,1,1,2,12,20,0,0,,,,,,,,,
,Gian Guzman,,,,19,146,14,33,6,0,3,8,1,0,1,10,23,1,2,,,,,,,,,
,Glenn Williams,,,,31,336,34,75,15,1,6,23,2,2,1,37,9,1,0,,,,,,,,,
,Gookie Dawkins,,,,29,382,38,84,19,1,5,23,2,2,1,30,62,3,2,,,,,,,,,
,Gordie Gronkowski,,,,25,244,17,47,13,1,3,14,2,1,1,18,73,2,3,,,,,,,,,
,Gordon Beckham,,,,21,120,17,31,5,0,4,8,1,1,0,13,19,1,1,,,,,,,,,
,Gorkys Hernandez,ATL,NL,OF,20,432,51,109,20,3,5,28,4,3,3,35,54,7,2,,,,,,,,,
,Gorman Erickson,,,,20,45,5,10,2,0,1,3,0,0,0,5,8,0,0,,,,,,,,,
,Grant Gerrard,,,,24,290,29,67,16,1,5,16,1,1,0,29,59,2,0,,,,,,,,,
,Grant Psomas,,,,25,323,34,66,18,1,8,28,4,1,0,34,39,1,1,,,,,,,,,
,Greg Bordes,,,,23,197,20,39,6,0,1,14,1,1,1,16,49,1,3,,,,,,,,,
,Greg Buchanan,,,,24,363,32,72,12,1,2,18,3,2,3,28,40,3,1,,,,,,,,,
,Greg Burke,,,,25,69,5,16,3,0,2,6,1,0,1,9,11,1,0,,,,,,,,,
,Greg Burns,,,,21,373,35,77,13,2,3,33,2,1,4,25,93,10,5,,,,,,,,,
,Greg Creek,,,,25,299,32,71,16,1,5,25,4,2,0,33,36,0,1,,,,,,,,,
,Greg Dowling,,,,24,419,33,84,18,0,7,21,4,3,2,45,41,1,1,,,,,,,,,
,Greg Jacobs,,,,31,323,38,87,21,1,9,22,3,2,0,46,26,1,1,,,,,,,,,
,Greg Miclat,,,,21,117,14,30,5,0,1,8,1,1,2,11,26,3,2,,,,,,,,,
,Greg Myers,,,,43,180,15,35,8,0,3,14,2,1,13,16,40,1,1,,,,,,,,,
,Greg Paiml,,,,23,464,40,97,17,2,4,18,1,1,4,27,131,5,3,,,,,,,,,
,Greg Porter,,,,27,391,42,97,19,1,8,23,4,2,0,42,39,1,1,,,,,,,,,
,Greg Sexton,,,,23,382,36,87,16,1,4,13,4,3,0,45,50,1,4,,,,,,,,,
,Greg Thomson,,,,24,413,40,88,19,2,5,22,7,1,1,35,36,3,3,,,,,,,,,
,Greg Veloz,,,,20,415,41,94,16,1,4,21,2,1,3,32,76,11,8,,,,,,,,,
,Gregory Golson,,,,23,73,8,17,3,0,2,5,1,0,1,8,14,1,0,,,,,,,,,
,Gregory Halman,,,,20,374,43,80,16,2,12,16,5,2,1,37,80,10,3,,,,,,,,,
,Gregory Picart,,,,22,295,25,61,14,0,2,13,4,2,5,22,54,4,4,,,,,,,,,
,Gregory Yersich,,,,21,269,21,52,10,0,4,10,2,2,0,19,76,1,1,,,,,,,,,
,Guilder Rodriguez,,,,25,189,22,43,3,0,1,19,1,1,5,10,15,4,1,,,,,,,,,
,Guillermo Martinez,,,,28,160,9,29,4,0,1,11,1,1,1,11,30,1,1,,,,,,,,,
,Guillermo Reyes,,,,26,312,42,86,11,1,2,23,2,1,4,19,49,2,5,,,,,,,,,
,Guillermo Rodriguez,,,,31,172,18,43,9,0,4,16,2,1,1,21,16,0,1,,,,,,,,,
,Gus Milner,,,,24,406,48,99,17,2,6,32,4,3,2,39,51,7,4,,,,,,,,,
,Gustavo Nunez,,,,20,198,18,45,6,0,1,11,2,1,2,17,39,2,3,,,,,,,,,
,Gustavo Rosendo,,,,22,169,12,26,4,0,1,7,1,1,2,10,14,0,0,,,,,,,,,
,Hainley Statia,LAA,AL,SS,22,377,39,84,20,1,2,26,2,2,7,32,12,3,2,,,,,,,,,
,Hank Conger,LAA,AL,,20,304,36,78,18,1,9,13,2,4,1,46,41,1,1,,,,,,,,,
,Harold Garcia,,,,21,70,6,17,3,0,1,5,1,0,1,7,13,1,0,,,,,,,,,
,Hayden Parrott,,,,20,234,22,47,4,0,5,10,2,1,0,23,63,1,2,,,,,,,,,
,Hector Estrella,,,,23,361,35,91,22,0,5,21,2,1,1,37,62,4,5,,,,,,,,,
,Hector Gimenez,,,,26,297,24,66,10,1,5,19,1,1,2,30,51,0,0,,,,,,,,,
,Hector Gomez,COL,NL,SS,20,233,22,55,13,1,3,9,2,1,2,17,7,1,0,,,,,,,,,
,Hector Pellot,,,,21,271,25,53,10,1,2,18,5,1,3,15,18,1,1,,,,,,,,,
,Hee-Seop Choi,,,,30,295,34,67,14,2,9,39,4,2,1,35,37,1,1,,,,,,,,,
,Helder Velazquez,,,,19,398,43,96,22,1,4,11,4,2,3,32,65,6,8,,,,,,,,,
,Henry Contreras,,,,22,79,9,18,4,0,2,6,2,1,0,11,13,1,0,,,,,,,,,
,Henry Mateo,,,,32,223,23,52,10,1,2,17,3,0,5,16,9,1,0,,,,,,,,,
,Henry Wrigley,,,,21,347,30,72,10,2,4,15,2,2,1,33,56,3,2,,,,,,,,,
,Herman Demmink,,,,24,144,13,33,5,0,2,9,1,1,1,13,25,1,2,,,,,,,,,
,Hiram Bocachica,,,,33,246,38,62,13,1,10,33,5,1,0,38,18,2,1,,,,,,,,,
,Humberto Cota,,,,30,159,16,41,10,0,3,10,1,2,1,20,28,0,0,,,,,,,,,
,Humberto Sosa,,,,22,74,8,17,3,0,1,6,1,0,1,7,15,1,0,,,,,,,,,
,Hunter Harrigan,,,,25,100,7,16,4,0,1,4,4,1,0,7,10,0,0,,,,,,,,,
,Hunter Mense,,,,23,278,28,68,13,0,6,14,3,1,1,26,67,2,2,,,,,,,,,
,Ian Desmond,WAS,NL,SS,22,399,40,80,19,1,8,32,5,1,4,34,40,4,3,,,,,,,,,
,Ian Gac,,,,22,404,43,80,14,0,15,25,6,3,0,46,88,1,0,,,,,,,,,
,Ian Paxton,,,,24,105,6,21,4,0,2,5,1,0,0,9,15,0,0,,,,,,,,,
,Iggy Suarez,,,,27,455,52,109,29,0,5,29,2,1,1,46,90,10,4,,,,,,,,,
,Ignacio Medrano,,,,22,56,5,12,2,0,1,5,1,0,0,6,9,1,1,,,,,,,,,
,Ike Davis,,,,21,256,19,60,14,0,2,17,1,1,0,21,67,1,0,,,,,,,,,
,Irving Falu,,,,25,428,41,94,13,2,3,25,1,1,5,32,18,3,3,,,,,,,,,
,Isa Garcia,,,,23,312,33,86,16,0,4,15,4,6,2,43,45,2,1,,,,,,,,,
,Isaias Velasquez,,,,20,281,33,71,10,0,2,20,2,1,3,20,58,4,4,,,,,,,,,
,Ismael Cardona,,,,19,90,8,21,4,0,1,6,1,0,0,9,18,1,0,,,,,,,,,
,Israel Nunez,,,,22,155,10,29,6,0,2,8,2,0,1,12,24,1,0,,,,,,,,,
,Ivan Contreras,,,,21,133,12,28,6,0,2,7,1,1,0,10,30,2,4,,,,,,,,,
,Ivan DeJesus,LAN,NL,SS,21,445,56,119,17,2,5,42,3,3,5,42,47,6,1,,,,,,,,,
,Ivan Villaescusa,,,,21,76,9,16,3,0,2,6,1,1,0,8,13,1,0,,,,,,,,,
,J.B. Shuck,,,,21,529,75,156,20,2,7,35,2,0,2,38,101,10,11,,,,,,,,,
,J.C. Holt,,,,25,452,49,113,18,3,2,37,2,1,6,32,42,8,5,,,,,,,,,
,J.D. Closser,,,,28,264,33,60,14,1,7,34,1,1,1,30,27,0,1,,,,,,,,,
,J.D. Pruitt,,,,23,174,23,34,6,0,4,24,13,1,1,14,27,2,1,,,,,,,,,
,J.J. Davis,,,,30,196,18,52,10,1,6,18,2,1,1,25,38,3,1,,,,,,,,,
,J.J. Furmaniak,,,,29,347,40,78,13,1,8,30,4,2,3,32,12,0,0,,,,,,,,,
,J.P. Arencibia,TOR,AL,C,22,399,45,96,26,0,15,16,4,3,0,60,68,0,0,,,,,,,,,
,J.R. Hopf,,,,25,184,18,38,7,1,4,20,1,1,1,17,30,0,0,,,,,,,,,
,J.T. Hall,,,,24,389,36,86,17,1,7,26,4,1,1,33,64,2,3,,,,,,,,,
,J.T. Restko,,,,23,304,29,68,12,0,6,17,5,1,1,28,34,1,0,,,,,,,,,
,J.T. Snow,,,,41,206,22,54,11,1,3,21,3,1,1,23,35,1,0,,,,,,,,,
,Jack Rye,,,,22,217,23,52,10,0,3,15,1,1,0,18,47,3,3,,,,,,,,,
,Jackson Brennan,,,,25,238,22,45,9,0,3,23,7,2,1,18,24,1,2,,,,,,,,,
,Jackson Melian,,,,28,272,29,63,12,1,8,15,3,1,1,33,22,1,1,,,,,,,,,
,Jackson Williams,,,,22,256,23,48,9,0,4,18,5,3,3,21,50,1,2,,,,,,,,,
,Jacob Blackwood,,,,22,352,28,65,14,0,4,16,3,1,0,31,24,2,1,,,,,,,,,
,Jacob Butler,TOR,AL,1B,25,423,43,89,22,1,12,40,3,3,0,56,60,0,0,,,,,,,,,
,Jacob Cruz,,,,36,195,22,51,15,0,3,24,1,1,1,22,27,1,0,,,,,,,,,
,Jacob Jefferies,,,,20,277,28,72,13,0,3,14,2,1,0,34,34,2,1,,,,,,,,,
,Jacob Julius,,,,22,265,26,58,13,0,6,16,4,1,0,29,66,4,3,,,,,,,,,
,Jacob Priday,,,,22,179,11,34,8,0,3,15,4,1,1,17,73,1,0,,,,,,,,,
,Jahdiel Santamaria,,,,21,177,21,40,9,0,2,10,1,1,1,15,46,3,3,,,,,,,,,
,Jaime Bubela,,,,31,192,18,47,9,1,5,17,2,2,1,23,34,4,1,,,,,,,,,
,Jaime Ortiz,,,,20,362,33,81,17,0,11,22,3,0,1,43,98,2,1,,,,,,,,,
,Jaime Pedroza,LAN,NL,3B,21,304,36,75,16,3,5,16,3,2,4,29,100,9,6,,,,,,,,,
,Jair Fernandez,,,,21,154,15,33,8,0,1,8,2,1,2,16,20,0,1,,,,,,,,,
,Jairo De la Rosa,,,,22,272,24,56,10,1,4,13,1,1,4,20,51,1,3,,,,,,,,,
,Jairo Martinez,,,,21,92,7,19,4,0,2,7,1,0,1,10,29,1,0,,,,,,,,,
,Jake Blalock,,,,24,308,29,68,14,1,6,25,1,3,1,33,28,0,0,,,,,,,,,
,Jake Dugger,,,,23,211,17,41,9,1,5,21,2,0,1,22,74,5,4,,,,,,,,,
,Jake Eigsti,,,,24,214,17,43,6,1,1,11,2,1,2,15,22,1,1,,,,,,,,,
,Jake Fox,CHN,NL,1B,26,469,67,124,33,1,20,27,9,3,0,68,55,3,1,,,,,,,,,
,Jake Kaase,,,,22,292,32,71,8,0,3,13,1,1,6,24,49,4,7,,,,,,,,,
,Jake Kahaulelio,,,,23,327,37,77,17,1,5,19,3,1,2,28,59,4,0,,,,,,,,,
,Jake Long,,,,22,207,17,45,9,0,1,13,1,1,1,17,56,1,1,,,,,,,,,
,Jake Opitz,,,,22,214,22,38,8,0,2,15,3,0,1,9,47,3,1,,,,,,,,,
,Jake Rogers,,,,24,200,14,37,6,0,2,10,2,1,1,14,34,1,0,,,,,,,,,
,Jake Smith,,,,25,342,24,77,21,0,5,18,6,2,1,41,59,2,0,,,,,,,,,
,Jake Smolinski,,,,19,315,35,75,18,0,3,18,2,1,2,26,67,4,2,,,,,,,,,
,Jake Wald,,,,27,386,44,86,21,2,5,31,7,1,4,32,50,3,1,,,,,,,,,
,Jamal Strong,,,,30,273,32,61,8,2,2,34,6,1,4,21,9,1,0,,,,,,,,,
,Jamar Hill,,,,25,208,17,44,9,1,3,10,3,1,1,18,16,0,1,,,,,,,,,
,Jamar Walton,,,,22,295,28,68,17,0,4,15,1,2,0,29,58,3,3,,,,,,,,,
,James Adduci,,,,23,444,54,113,19,1,3,32,3,2,4,37,59,9,4,,,,,,,,,
,James Boone,,,,25,271,23,57,12,1,6,20,5,2,1,29,53,1,1,,,,,,,,,
,James Cooper,,,,24,319,29,73,13,1,3,20,10,3,1,24,28,3,3,,,,,,,,,
,James D'Antona,,,,27,82,8,21,4,0,2,8,1,0,1,9,15,1,0,,,,,,,,,
,James Darnell,,,,21,127,12,33,6,0,2,10,1,0,0,16,27,2,1,,,,,,,,,
,James Goethals,,,,26,80,7,14,2,0,2,7,1,0,0,8,15,0,0,,,,,,,,,
,James Guerrero,,,,24,257,29,51,10,0,3,30,4,1,2,15,18,1,1,,,,,,,,,
,James Keithley,,,,21,180,16,32,5,0,2,11,1,0,1,13,64,3,0,,,,,,,,,
,James Mayer,,,,24,88,7,17,3,0,1,6,1,1,2,8,9,0,0,,,,,,,,,
,James McOwen,,,,22,380,38,75,15,2,3,25,1,1,4,32,80,11,7,,,,,,,,,
