mlbamID,playerName,team,league,defaultPos,W,L,BFP,IP,H,HR,BB,K,HBP,R,ER,Age,G_SP,G_RP
,Jaye Chapman,,,,1,2,124,27,29,5,17,19,1,19,18,22,,
,Jayson Ruhlman,,,,2,3,212,44,51,8,31,31,2,34,31,24,,
,Jean Machi,PIT,NL,RP,2,3,197,43,47,6,24,27,2,28,26,26,,
,Jeanmar Gomez,,,,4,8,485,102,126,21,58,55,7,82,76,20,,
,Jeff Allison,,,,2,6,362,75,91,15,52,39,3,61,56,24,,
,Jeff Gogal,,,,2,3,200,45,47,7,22,36,2,27,25,27,,
,Jeff Harris,,,,3,4,281,62,77,12,21,32,3,44,41,34,,
,Jeff Kennard,CIN,NL,RP,2,3,233,51,57,8,26,31,2,33,31,27,,
,Jeff Mandel,,,,2,5,296,63,80,13,32,34,3,50,46,24,,
,Jeff Marquez,,,,4,7,424,93,115,17,39,44,4,67,62,24,,
,Jeff Weaver,,,,5,7,483,111,122,19,35,69,5,66,61,32,,
,Jeffrey Kamrath,,,,1,2,124,26,30,5,18,16,1,20,19,27,,
,Jeffrey Lyman,,,,2,3,219,47,48,6,32,37,3,30,28,22,,
,Jeffrey Manship,,,,5,7,486,108,124,17,48,66,5,70,65,24,,
,Jeffrey Moore,,,,1,2,160,34,39,7,19,22,2,25,23,26,,
,Jeffrey Stevens,,,,3,3,219,51,44,7,25,60,2,25,23,25,,
,Jeffrey Sues,PIT,NL,RP,1,2,155,34,35,5,19,32,2,21,19,26,,
,Jeremy Cummings,TBA,AL,SP,4,5,377,87,90,15,32,57,3,50,46,32,,
,Jeremy Flanagan,,,,1,2,155,33,40,6,17,14,2,25,23,28,,
,Jeremy Haynes,,,,1,5,271,54,70,11,44,23,3,50,46,23,,
,Jeremy Jeffress,MIL,NL,SP,3,5,316,67,69,11,50,60,4,46,43,21,,
,Jeremy Johnson,,,,2,3,198,45,47,6,18,33,2,25,23,26,,
,Jeremy Papelbon,CHN,NL,RP,2,3,198,43,47,7,24,29,2,29,27,26,,
,Jerome Gamble,,,,2,2,174,39,40,5,18,31,2,22,20,29,,
,Jerome Williams,,,,2,2,181,41,43,4,18,24,2,22,20,27,,
,Jesse English,SFN,NL,SP,3,6,358,78,84,14,45,58,4,53,49,24,,
,Jesse Estrada,CHN,NL,RP,3,3,219,50,51,7,20,38,2,27,25,25,,
,Jesse Foppert,,,,1,2,124,26,28,4,20,19,1,19,18,28,,
,Jesse Hoover,,,,1,2,124,26,31,6,17,13,1,21,19,27,,
,Jesse Todd,SLN,NL,SP,5,5,410,94,92,14,39,73,6,51,47,23,,
,Jesus Castillo,LAA,AL,SP,4,6,417,93,105,16,39,52,5,60,56,25,,
,Jesus Rodriguez,,,,2,3,180,40,42,6,20,28,2,24,22,23,,
,Jesus Silva,,,,1,2,150,34,37,5,15,17,1,21,19,26,,
,Jhonny Nunez,CHA,AL,SP,3,6,393,84,100,21,46,59,4,67,62,23,,
,Jhoulys Chacin,COL,NL,SP,2,4,242,52,63,10,26,35,3,39,36,21,,
,Jim Brower,,,,2,3,193,44,45,5,20,32,2,24,22,36,,
,Jim Ed Warden,,,,3,4,294,66,70,9,31,46,3,39,36,30,,
,Jimmy James,,,,2,4,239,50,62,11,30,24,2,41,38,24,,
,Jino Gonzalez,,,,2,3,228,49,52,7,33,32,2,33,31,26,,
,Jo Matumoto,,,,1,2,163,35,39,5,20,23,2,23,21,38,,
,Joe Bateman,MIL,NL,RP,3,3,231,53,53,7,21,44,3,28,26,29,,
,Joe Hietpas,,,,2,2,176,39,43,6,20,24,1,25,23,30,,
,Joe Savery,PHI,NL,SP,4,7,451,96,110,18,59,62,4,71,66,23,,
,Joe Testa,,,,1,2,124,27,30,4,16,18,1,18,17,23,,
,Joe Valentine,,,,2,2,148,33,36,6,16,19,1,21,19,29,,
,Joel Santo,,,,2,3,200,43,44,6,31,27,2,28,26,25,,
,John Axford,,,,1,2,163,34,34,4,29,31,2,23,21,26,,
,John Bannister,TEX,AL,SP,2,2,183,39,42,5,27,26,3,26,24,25,,
,John Ely,,,,3,7,407,86,107,20,47,57,4,70,65,23,,
,John Ennis,,,,3,2,224,52,50,6,20,49,2,25,23,29,,
,John Halama,,,,2,3,212,47,59,7,15,18,2,31,29,37,,
,John Koronka,,,,5,6,433,97,106,10,45,54,3,56,52,28,,
,John Lujan,,,,2,4,242,51,60,10,33,30,2,39,36,25,,
,John Madden,,,,3,4,258,58,62,7,28,33,3,34,31,26,,
,John Wasdin,,,,3,2,169,41,38,4,11,37,1,17,16,36,,
,Jon George,,,,2,3,214,47,57,9,19,23,2,33,31,24,,
,Jon Huber,,,,3,4,264,61,66,7,20,40,2,33,31,27,,
,Jon Leicester,,,,3,3,215,49,51,5,20,38,2,26,24,30,,
,Jon Link,CHA,AL,RP,2,4,267,57,67,10,32,43,3,41,38,25,,
,Jon Mikrut,,,,2,4,252,56,62,11,26,36,2,37,34,26,,
,Jon Switzer,,,,4,3,281,66,65,7,21,51,5,32,30,29,,
,Jonah Bayliss,,,,4,4,287,66,65,8,27,49,3,34,31,28,,
,Jonah Nickerson,,,,5,7,504,110,126,21,57,59,4,77,71,24,,
,Jonathan Connolly,,,,3,4,281,62,73,10,26,27,2,41,38,25,,
,Jonathan Ellis,,,,3,4,271,60,61,7,33,47,3,34,31,26,,
,Jonathan Hovis,,,,2,2,145,32,37,6,14,20,1,22,20,25,,
,Jonathan Venters,,,,2,4,245,53,60,9,32,32,2,37,34,24,,
,Jonathon Rouwenhorst,,,RP,6,7,525,117,135,18,47,66,6,75,69,29,,
,Jordan De Jong,,,,2,3,200,44,48,7,23,32,2,28,26,30,,
,Jordan Latham,,,,1,2,124,26,31,6,17,15,1,21,19,22,,
,Jordan Powell,,,,1,2,124,26,32,6,15,14,1,21,19,24,,
,Jordan Pratt,,,,2,3,210,42,41,5,44,37,3,30,28,24,,
,Jordan Smith,CIN,NL,SP,4,7,422,93,109,17,40,53,5,64,59,23,,
,Jordan Stewart,,,,1,3,183,38,48,8,23,18,2,32,30,25,,
,Jordan Tata,,,,4,4,334,73,81,10,38,40,4,47,43,27,,
,Jordan Towns,,,,1,2,124,27,31,4,15,16,1,18,17,23,,
,Jordan Walden,LAA,AL,SP,2,4,262,55,65,11,37,34,2,43,40,21,,
,Jorge Perez,,,,1,3,177,38,46,8,22,24,1,29,27,23,,
,Jose A. Rojas,,,,1,3,155,33,36,6,22,24,2,24,22,26,,
,Jose Escalona,,,,2,3,195,42,45,7,28,26,2,29,27,23,,
,Jose Fragoso,,,,1,2,124,26,29,6,20,15,1,21,19,24,,
,Jose Garcia,,,,2,2,180,42,39,5,17,31,2,20,19,24,,
,Jose Jimenez,,,,2,4,266,56,66,12,36,29,3,44,41,22,,
,Jose Lugo,,,,2,3,224,47,51,7,34,33,3,33,31,25,,
,Jose Marte,ARI,NL,RP,2,4,222,47,54,9,30,33,2,35,32,26,,
,Jose Oyervidez,,,,2,3,217,47,51,5,27,34,3,29,27,27,,
,Jose Sanchez,,,,7,8,607,138,147,23,58,85,5,83,77,25,,
,Jose Santiago,,,RP,2,3,194,44,50,6,15,24,2,26,24,34,,
,Jose Valdez,,,,2,3,190,42,47,8,20,29,2,28,26,26,,
,Jose Vaquedano,,,,2,3,221,48,53,6,27,29,3,31,29,27,,
,Joseph Bisenius,,,,3,3,222,49,47,8,32,39,1,30,28,26,,
,Joseph Jones,,,,1,2,143,31,34,5,18,13,2,21,19,26,,
,Joseph Kantakevich,,,,1,2,124,26,31,6,18,12,1,22,20,25,,
,Joseph Krebs,,,,1,2,124,27,30,6,15,18,1,19,18,24,,
,Joseph Martinez,SFN,NL,SP,6,9,605,139,151,18,51,90,5,78,72,26,,
,Joseph Paterson,,,,1,2,136,29,32,5,18,21,1,20,19,23,,
,Joseph Torres,TEX,AL,RP,1,2,156,33,37,6,21,24,2,24,22,26,,
,Joseph Woerman,,,,4,7,455,98,103,15,64,54,6,66,61,26,,
,Josh Appell,,,,1,3,174,36,41,8,28,24,2,30,28,26,,
,Josh Giles,,,,1,3,194,40,46,10,28,30,3,33,31,24,,
,Josh Hall,,,,2,2,181,40,45,5,20,25,2,25,23,28,,
,Josh Judy,,,,1,2,124,26,32,5,15,16,1,20,19,23,,
,Josh Papelbon,,,,2,3,211,45,54,8,25,24,3,34,31,26,,
,Josh Perrault,,,,2,4,252,57,61,10,24,44,3,35,32,27,,
,Josh Rainwater,,,,4,6,418,89,102,15,53,43,5,64,59,24,,
,Josh Sharpless,,,,2,3,191,41,41,6,28,35,2,26,24,28,,
,Josh Shortslef,,,,2,2,174,40,40,5,18,28,2,22,20,27,,
,Josh Stinson,,,,1,2,124,27,29,4,16,19,1,18,17,21,,
,Josh Tomlin,,,,3,3,231,54,53,7,20,43,3,28,26,24,,
,Josh Towers,,,,5,8,498,115,130,16,30,77,7,66,61,32,,
,Josh Wilkie,,,,2,4,210,46,53,8,23,29,2,32,30,24,,
,Joshua Butler,,,,2,5,320,67,77,15,44,41,5,53,49,24,,
,Joshua Dew,,,,2,3,217,48,49,7,26,41,2,29,27,24,,
,Joshua Ellis,,,,2,2,166,37,40,5,17,29,2,22,20,24,,
,Joshua Hill,,,,3,7,410,89,102,15,49,49,3,62,57,26,,
,Joshua Lueke,,,,1,2,149,32,38,7,16,22,2,24,22,24,,
,Joshua Miller,,,SP,4,7,431,99,118,20,24,50,3,63,58,30,,
,Joshua Muecke,,,,5,7,474,106,118,17,46,66,4,67,62,27,,
,Joshua Schmidt,,,,2,2,158,34,39,6,19,22,2,24,22,26,,
,Joshua Wahpepah,,,,1,2,158,34,36,5,23,25,2,23,21,24,,
,Joshua Wall,,,,3,7,398,84,97,17,55,49,5,65,60,22,,
,Juan Cedeno,,,,2,3,195,42,47,6,24,22,2,28,26,25,,
,Juan Mateo,,,,3,3,201,47,46,5,17,38,2,23,21,26,,
,Juan Padilla,,,,1,2,113,25,29,4,12,14,1,17,16,32,,
,Juan Perez,,,,2,3,207,47,45,6,24,45,2,25,23,30,,
,Juan Sandoval,,,,2,3,198,43,49,8,23,24,2,30,28,28,,
,Juan Trinidad,,,,1,3,194,42,46,8,23,27,2,29,27,23,,
,Julio De La Cruz,,,,1,2,124,26,34,5,14,13,1,21,19,28,,
,Julio DePaula,,,,3,4,298,66,71,9,34,42,4,41,38,26,,
,Julio Manon,,,,2,3,204,46,42,7,26,43,2,25,23,36,,
,Julio Mateo,,,,2,2,188,44,46,4,12,31,2,21,19,31,,
,Julio Pimentel,,,,3,8,460,98,127,17,47,57,4,75,69,23,,
,Julio Pinto,,,,2,3,180,40,43,7,19,25,1,25,23,24,,
,Julio Polanco,,,,2,4,250,52,62,12,36,29,2,43,40,22,,
,Julio Santiago,,,,1,3,169,35,38,6,28,20,1,26,24,23,,
,Justin Berg,CHN,NL,SP,5,8,522,113,129,15,64,54,7,76,70,25,,
,Justin Cassel,CHA,AL,SP,4,7,443,96,118,16,46,47,5,70,65,24,,
,Justin Dowdy,OAK,AL,RP,1,3,174,37,40,5,25,26,1,25,23,25,,
,Justin Fiske,,,,2,2,160,37,34,4,19,36,1,18,17,24,,
,Justin Hedrick,SFN,NL,RP,2,3,235,53,51,8,27,49,2,30,28,27,,
,Justin James,,,,2,2,186,43,43,6,18,28,2,23,21,27,,
,Justin Jones,WAS,NL,SP,3,6,359,78,88,12,42,50,4,53,49,24,,
,Justin Lehr,,,,5,4,353,82,88,11,27,47,3,45,42,31,,
,Justin Mallett,CIN,NL,RP,3,3,222,51,49,6,23,41,2,26,24,27,,
,Justin Murray,,,,2,4,220,47,57,10,25,22,2,36,33,22,,
,Justin Pope,,,,2,3,205,46,48,8,21,31,2,28,26,29,,
,Justin Souza,,,,2,2,160,36,39,5,15,22,2,21,19,23,,
,Kane Davis,,,,2,2,152,35,36,4,15,25,1,19,18,34,,
,Kanekoa Texeira,,,,2,3,212,47,52,7,24,32,2,30,28,23,,
,Kasey Kiker,,,,3,6,384,82,97,18,46,51,5,64,59,21,,
,Kasey Olenberger,,,SP,5,8,544,120,139,24,53,66,5,84,78,31,,
,Keith Renaud,,,,1,2,132,27,29,4,22,14,2,20,19,23,,
,Keith Weiser,,,,6,9,582,130,159,23,45,58,5,88,81,24,,
,Kelly Shearer,,,,1,2,124,26,27,4,21,17,1,18,17,24,,
,Kelvin De La Cruz,,,,2,3,220,46,52,8,34,31,2,35,32,21,,
,Kelvin Pichardo,SFN,NL,RP,2,3,208,45,45,7,29,40,3,29,27,23,,
,Kelvin Villa,,,,4,6,385,83,93,15,47,55,4,58,54,23,,
,Kendy Batista,,,,2,2,143,32,33,4,15,26,2,18,17,27,,
,Kenneth Maiques,,,,1,2,127,26,28,5,23,16,2,21,19,24,,
,Kenny Baugh,,,,2,4,284,61,71,10,35,36,3,44,41,30,,
,Kenny Rodriguez,,,,3,6,392,84,100,18,47,49,3,64,59,24,,
,Kevin Beirne,,,,1,1,96,21,23,3,10,15,1,13,12,35,,
,Kevin Dixon,,,,6,8,536,119,136,21,52,61,7,79,73,25,,
,Kevin Gryboski,,,,2,3,214,46,54,6,25,27,2,31,29,35,,
,Kevin Gunderson,,,,2,3,222,48,55,8,25,28,3,33,31,24,,
,Kevin Lynn,,,,2,3,190,43,46,8,18,27,1,27,25,30,,
,Kevin Mulvey,MIN,AL,SP,6,7,508,115,128,16,44,76,5,68,63,24,,
,Kevin Pucetas,,,,4,7,427,97,105,15,40,58,4,58,54,24,,
,Kevin Roberts,,,,2,4,246,52,57,8,36,37,2,36,33,25,,
,Kevin Whelan,,,,2,2,186,40,37,6,31,39,1,24,22,25,,
,Kieran Mattison,,,,1,2,124,27,30,6,14,19,1,19,18,29,,
,Kip Bouknight,,,,5,6,475,107,115,20,47,54,5,68,63,30,,
,Kristian Bell,,,,1,2,162,35,39,5,21,18,1,23,21,25,,
,Kristofer Johnson,,,,4,5,399,87,99,13,45,53,3,58,54,24,,
,Kristopher Medlen,,,,3,2,200,46,46,5,18,42,2,23,21,23,,
,Kurt Isenberg,,,,4,6,418,93,105,13,39,59,5,58,54,27,,
,Kurt Koehler,,,,1,2,153,33,39,6,18,18,1,24,22,24,,
,Kyle Aselton,,,,3,3,246,53,56,6,35,40,2,33,31,26,,
,Kyle Bloom,DET,AL,SP,5,7,507,109,119,21,67,66,5,78,72,26,,
,Kyle Cofield,,,,3,6,411,86,96,14,64,49,4,64,59,22,,
,Kyle Crist,,,,1,3,177,38,45,6,21,25,2,27,25,26,,
,Kyle Fernandes,,,,2,2,160,35,40,6,18,20,2,24,22,23,,
,Kyle Ginley,,,,2,6,337,71,85,16,44,39,4,57,53,22,,
,Kyle Jackson,,,,2,3,211,45,47,7,30,33,2,30,28,26,,
,Kyle Landis,,,,1,2,124,26,32,5,17,14,1,21,19,23,,
,Kyle McCulloch,,,,4,8,525,112,143,20,57,50,4,86,80,24,,
,Kyle Middleton,,,RP,2,3,193,45,46,6,16,32,2,24,22,29,,
,Kyle Mura,,,,3,3,212,49,53,6,17,30,2,27,25,24,,
,Kyle Pearson,,,,1,2,146,31,36,5,19,17,2,23,21,24,,
,Kyle Sadlowski,,,,2,3,181,39,42,5,23,21,3,25,23,25,,
,Kyle Schmidt,,,,3,7,430,91,103,19,55,56,9,70,65,25,,
,Kyle Wilson,,,,1,2,142,31,34,6,16,22,1,21,19,26,,
,Kyle Winters,,,,3,6,383,80,97,15,51,41,4,63,58,22,,
,Kyle Wright,,,,2,3,205,46,53,8,19,28,1,30,28,26,,
,Kyle Yates,,,,4,7,414,91,107,19,39,49,4,64,59,26,,
,Kyler Newby,ARI,NL,RP,2,3,183,40,41,8,25,36,1,27,25,24,,
,Lauren Gagnier,,,,3,5,337,72,79,12,45,42,4,50,46,24,,
,Lee Tabor,,,,2,3,215,47,51,9,27,31,2,32,30,24,,
,Lester Oliveros,,,,1,2,124,25,31,5,18,11,2,22,20,21,,
,Levi Maxwell,,,,1,4,233,47,62,12,33,25,2,44,41,24,,
,Lewis Rollins,,,,4,7,438,98,110,18,41,62,4,64,59,24,,
,Leyson Septimo,,,,1,2,127,26,31,6,21,18,1,23,21,23,,
,Lincoln Holdzkom,,,,2,2,174,37,43,4,24,21,2,26,24,27,,
,Lindsay Gulin,MIL,NL,SP,5,6,436,97,96,16,54,76,5,59,55,32,,
,Logan Ondrusek,,,,2,3,215,47,49,5,27,33,2,28,26,24,,
,Lucas French,,,,5,7,499,109,131,20,52,47,4,78,72,23,,
,Lucas Harrell,CHA,AL,SP,2,4,273,58,71,11,32,30,3,44,41,24,,
,Luis Atilano,WAS,NL,SP,2,5,305,67,80,13,29,35,3,47,43,24,,
,Luis Gonzalez,,,,1,2,146,29,32,4,28,24,1,23,21,26,,
,Luis Marte,,,SP,3,4,280,61,68,11,34,33,2,42,39,22,,
,Luis Munoz,,,,5,9,571,128,143,22,55,69,4,82,76,27,,
,Luis Pena,SEA,AL,RP,2,3,231,50,50,6,35,42,2,31,29,26,,
,Luis Valdez,,,,3,4,290,64,64,9,37,55,3,38,35,25,,
,Luis Vasquez,,,,1,2,124,26,29,5,19,15,1,20,19,23,,
,Manny Ayala,,,,4,6,398,90,93,15,42,58,3,54,50,24,,
,Marc LaMacchia,,,,1,2,134,29,32,4,15,21,2,19,18,27,,
,Marcelo Perez,,,,2,3,188,40,46,7,24,24,2,29,27,28,,
,Marco Albano,,,,2,3,172,37,42,6,22,23,2,26,24,25,,
,Marco Carrillo,,,,4,7,446,96,108,20,55,55,5,70,65,22,,
,Marco Gonzalez,,,,2,3,214,47,52,8,24,26,3,31,29,25,,
,Marcos Carvajal,,,,2,2,179,39,38,5,26,32,2,23,21,24,,
,Marcos Mateo,,,,2,3,187,41,44,6,23,29,2,26,24,25,,
,Marcus Gwyn,,,,3,3,215,49,50,6,22,39,2,27,25,31,,
,Marcus McBeth,,,,2,3,205,47,45,8,20,40,2,26,24,28,,
,Mariano Gomez,,,,3,3,246,56,61,8,23,34,2,33,31,26,,
,Mario Alvarez,LAN,NL,SP,3,6,358,76,86,15,47,41,6,57,53,25,,
,Mario Santiago,,,,3,8,490,104,133,21,53,44,5,83,77,23,,
,Mark Brackman,,,,1,2,124,27,30,4,16,13,1,18,17,24,,
,Mark Diapoules,,,,2,4,270,56,65,10,39,34,4,43,40,21,,
,Mark Holliman,,,,5,8,545,118,130,22,69,76,6,83,77,25,,
,Mark McCormick,,,,2,4,235,49,53,9,36,33,3,36,33,25,,
,Mark Melancon,NYA,AL,RP,2,2,174,40,42,6,15,30,1,22,20,24,,
,Mark Prior,,,,3,3,239,55,52,6,24,46,3,27,25,28,,
,Mark Rosen,,,,1,3,174,36,42,6,24,28,3,27,25,25,,
,Marlon Arias,,,,3,6,397,86,97,17,47,52,3,61,56,24,,
,Martin Beno,,,,1,2,135,26,29,5,30,20,2,24,22,22,,
,Marty McLeary,,,,2,4,253,56,63,9,25,38,2,36,33,34,,
,Marwin Vega,SEA,AL,RP,2,3,233,50,54,6,32,29,3,33,31,22,,
,Matias Carrillo,,,,1,2,124,26,30,5,16,14,2,20,19,22,,
,Matt Anderson,,,,1,2,113,24,29,5,14,16,1,19,18,32,,
,Matt Childers,,,,4,3,252,59,60,7,19,49,2,29,27,30,,
,Matt Clement,,,,1,1,101,22,23,2,12,16,2,13,12,34,,
,Matt Daley,,,,4,4,305,69,69,10,32,61,4,39,36,27,,
,Matt Davis,,,,1,3,205,43,55,11,24,25,2,37,34,27,,
,Matt Elliott,,,,1,3,188,40,44,8,26,34,2,29,27,25,,
,Matt German,,,,2,2,174,38,40,7,23,30,2,26,24,25,,
,Matt McSwain,,,,1,2,124,27,31,4,14,17,1,18,17,23,,
,Matt Meyer,,,,2,3,193,40,45,7,29,31,2,30,28,24,,
,Matt Miller,,,,1,2,120,27,27,3,14,22,2,15,14,37,,
,Matt O'Brien,,,,4,6,397,88,106,15,36,29,4,60,56,26,,
,Matt Peterson,,,,2,3,194,42,47,6,22,29,2,27,25,27,,
,Matt Riley,,,,2,2,150,34,31,5,20,35,1,19,18,29,,
,Matt Smith,,,,2,2,176,38,41,5,23,29,1,24,22,30,,
,Matt Wilhite,,,,3,3,253,58,65,9,19,35,2,34,31,27,,
,Matt Wright,KCA,AL,SP,4,9,564,122,152,23,54,68,5,90,83,27,,
,Matt Yourkin,,,,3,4,267,59,63,8,31,42,2,36,33,27,,
,Matthew Avery,,,,2,3,224,49,53,10,28,32,2,34,31,25,,
,Matthew Buschmann,SDN,NL,SP,4,6,413,92,97,14,47,65,4,57,53,25,,
,Matthew Fox,,,,2,3,180,39,45,6,20,28,1,26,24,26,,
,Matthew Goodson,,,,3,4,298,64,72,14,39,35,3,48,44,26,,
,Matthew Green,,,,2,4,220,48,58,10,21,30,3,35,32,27,,
,Matthew Klinker,,,,2,4,268,58,67,14,32,37,2,44,41,24,,
,Matthew Kniginyzky,,,,3,8,463,98,122,19,54,55,5,77,71,26,,
,Matthew Long,,,,3,6,392,83,106,19,43,47,4,68,63,25,,
,Matthew Maloney,CIN,NL,SP,8,8,602,141,133,24,52,119,6,74,68,25,,
,Matthew Righter,,,,1,2,148,32,36,5,17,15,2,22,20,27,,
,Matthew Rusch,,,,3,3,228,52,56,9,20,34,2,31,29,26,,
,Matthew Sartor,,,,1,2,124,28,30,6,13,19,1,18,17,24,,
,Matthew Scherer,SLN,NL,RP,3,3,256,59,60,9,24,42,2,33,31,26,,
,Matthew Torra,,,,5,8,520,118,137,20,38,66,5,74,68,25,,
,Matthew Walker,,,,1,3,172,35,37,5,32,23,1,26,24,22,,
,Matthew Williams,,,,1,2,124,26,31,5,16,15,1,20,19,22,,
,Matthew Zaleski,,,,2,4,235,50,61,9,26,27,3,37,34,27,,
,Mauro Zarate,,,,2,3,180,42,42,6,15,32,2,22,20,26,,
,Melqui Torres,,,,1,2,113,25,27,4,13,18,1,16,15,32,,
,Michael Anton,,,,2,5,293,61,78,12,37,31,3,51,47,24,,
,Michael Antonini,,,,3,4,291,64,73,13,30,41,2,44,41,23,,
,Michael Ballard,,,,6,7,506,112,136,16,45,61,4,74,68,25,,
,Michael Benacka,,,,1,2,124,27,30,6,16,19,1,20,19,26,,
,Michael Broadway,,,,1,2,143,30,35,4,19,17,2,22,20,22,,
,Michael Cooper,,,,1,3,201,42,51,8,28,22,2,34,31,25,,
,Michael Crotta,,,,5,8,501,112,137,16,42,55,4,73,68,24,,
,Michael DeMark,,,,2,3,203,46,46,7,22,36,2,26,24,26,,
,Michael Dubee,,,,2,3,197,42,49,7,25,31,2,30,28,23,,
,Michael Dunn,NYA,AL,SP,4,7,459,97,114,19,61,64,4,74,68,24,,
,Michael Finocchi,,,,1,2,124,25,32,6,18,12,1,23,21,24,,
,Michael Gardner,,,,2,3,218,47,52,7,30,32,2,32,30,28,,
,Michael Hrynio,,,,1,2,160,35,37,6,21,23,2,23,21,26,,
,Michael James,,,,3,3,252,55,60,10,30,37,3,37,34,28,,
,Michael MacDonald,,,,6,8,570,131,150,20,40,63,7,79,73,27,,
,Michael Nix,ATL,NL,RP,2,3,236,51,53,7,33,39,3,33,31,26,,
,Michael Phelps,,,,1,2,129,26,31,6,21,18,2,23,21,25,,
,Michael Schlact,,,,5,9,606,129,162,23,71,52,5,100,93,23,,
,Michael Tejera,,,,3,3,217,48,53,6,23,29,2,29,27,32,,
,Michael Wagner,,,,2,4,253,56,60,8,31,33,2,35,32,24,,
,Michael Wlodarczyk,,,,4,8,476,101,118,18,62,50,6,76,70,26,,
,Miguel Asencio,,,,3,3,240,53,59,6,25,30,3,32,30,28,,
,Miguel Pinango,LAN,NL,SP,7,8,580,134,141,25,45,84,5,78,72,26,,
,Mike Bacsik,,,,3,3,224,52,57,6,15,37,2,28,26,31,,
,Mike Burns,,,,4,3,276,65,68,8,18,53,3,33,31,30,,
,Mike Gallo,,,,2,3,195,42,49,7,22,23,2,29,27,32,,
,Mike Gosling,,,,4,3,274,63,65,6,25,53,2,32,30,28,,
,Mike Jones,,,,2,6,335,68,81,14,54,35,5,58,54,26,,
,Mike Koplove,,,,3,3,231,53,53,6,22,40,2,27,25,32,,
,Mike McClendon,,,,2,3,194,43,48,7,19,27,2,27,25,24,,
,Mike Musgrave,,,,1,2,146,32,36,6,16,21,1,22,20,25,,
,Mike Pontius,,,,1,2,124,25,29,5,22,15,1,21,19,21,,
,Mike Prochaska,,,,4,8,514,112,140,22,47,46,4,83,77,29,,
,Mike Ramlow,,,,2,5,273,57,72,13,35,31,2,48,44,23,,
,Mike Thompson,,,,4,7,450,100,121,14,36,45,5,65,60,28,,
,Misael DeJesus,,,,2,3,211,47,45,6,28,45,2,26,24,24,,
,Mitch Atkins,,,,6,8,581,131,138,26,57,90,6,83,77,23,,
,Moises Robles,,,,1,2,138,31,36,6,12,15,1,21,19,25,,
,Mumba Rivera,,,,2,3,208,45,47,8,27,33,2,30,28,28,,
,Nate Bump,,,,2,3,205,45,52,6,22,23,3,30,28,32,,
,Nate Field,,,,3,3,216,49,47,7,25,45,2,27,25,33,,
,Nathan Johnson,,,,2,2,167,37,40,7,18,25,2,24,22,27,,
,Nathan Starner,,,,3,5,325,70,82,15,36,42,4,52,48,25,,
,Nathanial Culp,,,,4,7,450,102,117,18,37,41,4,65,60,24,,
,Neal Frontz,,,,2,3,225,50,55,8,23,28,3,32,30,25,,
,Neil Jamison,,,,2,3,213,48,51,8,22,32,2,30,28,25,,
,Neil Wagner,,,,3,3,219,49,52,8,24,37,2,30,28,25,,
,Nelson Payano,,,,2,3,191,40,43,6,30,33,2,28,26,26,,
,Nic Ungs,,,SP,4,6,402,91,103,16,34,51,3,58,54,29,,
,Nicholas Additon,,,,2,4,264,56,66,12,34,33,3,44,41,21,,
,Nicholas Carr,,,,2,5,305,63,74,13,45,42,4,51,47,22,,
,Nicholas Fellman,,,,1,3,174,37,43,8,22,26,1,28,26,23,,
,Nicholas Hill,SEA,AL,RP,2,3,203,45,48,7,24,26,2,28,26,24,,
,Nicholas Waechter,,,,1,2,124,27,29,4,16,20,1,17,16,24,,
,Nicholas Webber,,,,2,3,183,39,44,4,26,17,2,26,24,25,,
,Nick Abel,,,,1,2,146,31,36,5,19,19,2,23,21,26,,
,Nick Debarr,,,,2,3,191,42,47,7,22,25,2,28,26,25,,
,Nick Green,,,SP,7,10,671,153,173,31,50,88,5,98,91,24,,
,Nick Martin,,,,1,2,143,29,36,6,20,15,2,25,23,29,,
,Nick Pereira,SFN,NL,SP,5,8,527,117,122,17,60,90,6,71,66,26,,
,Nick Regilio,,,RP,2,3,191,42,44,7,22,35,2,26,24,30,,
,Noah Lowry,,,,5,7,473,105,116,11,49,61,4,62,57,28,,
,Noe Rodriguez,,,,1,2,149,30,37,6,22,23,2,26,24,24,,
,Omar Aguilar,MIL,NL,RP,2,3,205,44,45,7,30,37,2,29,27,24,,
,Omar Poveda,TEX,AL,SP,4,7,471,101,113,20,61,67,5,74,68,21,,
,Oneli Perez,SDN,NL,RP,3,3,243,54,58,9,25,46,2,33,31,26,,
,Orlando Hernandez,,,,4,4,321,74,70,10,32,66,4,38,35,39,,
,Orlando Roman,,,,1,2,146,31,34,5,19,22,2,21,19,30,,
,Oswaldo Sosa,MIN,AL,SP,4,8,534,111,129,16,80,65,6,83,77,23,,
,Paolo Espino,,,,2,2,152,33,36,6,18,23,2,22,20,22,,
,Patrick Bresnahan,,,,1,3,173,36,37,5,30,26,2,25,23,24,,
,Patrick Currin,,,,2,4,256,57,64,10,26,34,2,37,34,25,,
,Patrick Overholt,,,,3,3,257,56,55,9,36,46,3,35,32,25,,
,Patrick Ryan,,,,2,3,221,48,55,7,27,27,2,33,31,26,,
,Paul Abraham,,,RP,2,3,188,42,42,6,22,33,2,24,22,29,,
,Paul Bush,,,,2,2,153,35,33,5,16,33,2,19,18,29,,
,Paul Kometani,,,,3,3,248,55,60,7,25,42,3,33,31,26,,
