mlbamID,G,G_batting,G_defense,G_p,GS,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of
460370,8,0,8,8,0,0,0,0,0,0,0,0,0,0
460576,137,137,128,0,98,0,0,0,0,0,0,128,0,128
460579,122,122,86,0,66,0,0,0,0,0,19,53,27,86
460621,4,4,4,0,0,0,0,1,1,0,2,0,0,2
460657,10,7,10,10,0,0,0,0,0,0,0,0,0,0
460677,39,4,39,39,0,0,0,0,0,0,0,0,0,0
460701,77,74,77,77,0,0,0,0,0,0,0,0,0,0
461212,3,3,3,3,0,0,0,0,0,0,0,0,0,0
461235,84,84,73,0,68,0,55,0,0,0,11,0,13,23
461314,106,106,105,0,105,0,0,0,0,0,0,105,0,105
461325,74,69,74,74,0,0,0,0,0,0,0,0,0,0
461416,148,148,135,0,103,0,0,0,0,0,10,21,114,135
461766,66,64,66,66,0,0,0,0,0,0,0,0,0,0
461791,61,60,61,61,0,0,0,0,0,0,0,0,0,0
461815,147,147,133,0,125,0,0,0,0,0,120,2,17,133
461829,32,31,32,32,32,0,0,0,0,0,0,0,0,0
461833,32,1,32,32,32,0,0,0,0,0,0,0,0,0
461848,33,2,33,33,0,0,0,0,0,0,0,0,0,0
461856,54,4,54,54,0,0,0,0,0,0,0,0,0,0
461858,119,119,116,0,113,0,3,4,95,1,2,0,15,17
461865,12,12,10,0,4,0,0,1,1,8,0,0,0,0
461872,44,3,44,44,5,0,0,0,0,0,0,0,0,0
461882,120,120,77,0,65,0,19,4,0,0,52,0,7,58
462101,158,158,153,0,154,0,0,0,0,153,0,0,0,0
462102,31,29,31,31,31,0,0,0,0,0,0,0,0,0
462136,29,29,29,29,23,0,0,0,0,0,0,0,0,0
462382,71,4,71,71,0,0,0,0,0,0,0,0,0,0
462405,49,49,35,0,21,0,7,13,16,1,0,0,0,0
462480,52,49,52,52,0,0,0,0,0,0,0,0,0,0
462515,12,6,12,12,0,0,0,0,0,0,0,0,0,0
462522,49,4,49,49,0,0,0,0,0,0,0,0,0,0
462564,154,154,152,0,151,0,0,152,0,0,0,0,0,0
462956,7,0,7,7,7,0,0,0,0,0,0,0,0,0
462985,37,2,37,37,9,0,0,0,0,0,0,0,0,0
462995,4,4,4,4,0,0,0,0,0,0,0,0,0,0
464426,8,8,2,0,2,0,0,0,0,0,0,1,1,2
464433,93,93,49,0,42,0,0,0,49,0,0,0,0,0
465015,21,1,21,21,0,0,0,0,0,0,0,0,0,0
465041,3,3,3,0,0,3,0,0,0,0,0,0,0,0
465629,70,66,70,70,0,0,0,0,0,0,0,0,0,0
465668,129,129,94,0,48,0,0,0,0,0,57,37,7,94
465674,76,76,65,0,68,0,0,16,35,12,2,3,2,7
465679,15,0,15,15,15,0,0,0,0,0,0,0,0,0
465753,43,43,43,0,42,0,0,0,0,43,0,0,0,0
465784,115,115,114,0,109,0,0,6,1,111,0,0,0,0
466320,113,113,112,0,112,0,0,0,0,0,106,0,11,112
466412,15,0,15,15,0,0,0,0,0,0,0,0,0,0
466459,4,3,4,4,0,0,0,0,0,0,0,0,0,0
466918,48,44,48,48,0,0,0,0,0,0,0,0,0,0
466948,8,8,8,8,0,0,0,0,0,0,0,0,0,0
466988,64,64,64,0,64,0,0,15,0,0,0,51,0,51
467008,70,4,70,70,0,0,0,0,0,0,0,0,0,0
467055,108,108,104,0,105,0,3,0,102,0,0,0,0,0
467070,67,67,57,0,43,0,0,13,20,2,22,9,7,32
467092,25,25,24,0,24,24,0,0,0,0,0,0,0,0
467094,29,1,29,29,29,0,0,0,0,0,0,0,0,0
467099,39,2,39,39,0,0,0,0,0,0,0,0,0,0
467100,28,3,28,28,28,0,0,0,0,0,0,0,0,0
467726,78,30,78,78,0,0,0,0,0,0,0,0,0,0
467793,143,143,117,0,142,100,21,0,0,0,1,0,0,1
467798,103,103,96,0,79,0,0,0,0,0,32,0,77,96
467827,133,133,109,0,90,0,0,0,0,0,47,48,17,109
467850,22,22,22,22,0,0,0,0,0,0,0,0,0,0
468396,58,2,58,58,1,0,0,0,0,0,0,0,0,0
468406,86,86,69,0,55,0,0,19,13,42,0,0,0,0
468429,37,37,25,0,20,0,0,0,0,0,21,5,0,25
468504,14,14,14,14,14,0,0,0,0,0,0,0,0,0
468517,20,18,20,20,0,0,0,0,0,0,0,0,0,0
468528,11,1,11,11,2,0,0,0,0,0,0,0,0,0
469134,67,26,67,67,0,0,0,0,0,0,0,0,0,0
469159,35,35,35,35,0,0,0,0,0,0,0,0,0,0
469686,69,6,69,69,0,0,0,0,0,0,0,0,0,0
469690,48,45,48,48,0,0,0,0,0,0,0,0,0,0
469802,35,3,35,35,0,0,0,0,0,0,0,0,0,0
471083,141,141,139,0,136,139,0,0,0,0,0,0,0,0
471107,123,123,118,0,80,0,0,13,6,100,3,0,0,3
471863,8,8,8,0,7,0,1,3,5,0,0,0,0,0
471865,135,135,131,0,131,0,0,0,0,0,131,0,0,131
471868,24,24,22,0,12,0,0,5,8,9,0,0,0,0
471896,19,1,19,19,0,0,0,0,0,0,0,0,0,0
472528,90,90,83,0,74,0,0,5,82,0,0,0,0,0
472551,37,36,37,37,6,0,0,0,0,0,0,0,0,0
473234,22,22,19,0,18,0,0,11,6,4,0,0,0,0
473724,31,31,19,0,17,0,8,0,0,0,0,0,12,12
473879,2,0,2,2,0,0,0,0,0,0,0,0,0,0
473995,3,0,3,3,0,0,0,0,0,0,0,0,0,0
474029,2,2,2,2,0,0,0,0,0,0,0,0,0,0
474039,11,7,11,11,0,0,0,0,0,0,0,0,0,0
474233,7,7,7,0,6,7,0,0,0,0,0,0,0,0
474249,13,13,8,0,3,0,0,8,0,1,0,0,0,0
474319,40,40,29,0,15,1,11,0,7,0,5,0,5,10
474443,31,31,18,0,6,0,0,12,6,1,0,0,0,0
474463,6,0,6,6,6,0,0,0,0,0,0,0,0,0
474494,2,2,1,0,0,0,0,1,0,0,0,0,0,0
474521,40,36,40,40,0,0,0,0,0,0,0,0,0,0
474568,42,42,34,0,13,0,0,7,1,28,0,0,0,0
474699,23,21,23,23,23,0,0,0,0,0,0,0,0,0
474832,145,145,140,0,106,0,139,0,0,0,4,0,0,4
474892,67,67,55,0,59,0,55,0,0,0,0,0,0,0
475095,4,4,3,3,3,0,0,0,0,0,0,0,0,0
475100,27,27,23,0,13,0,5,0,0,0,11,0,12,21
475115,18,1,18,18,13,0,0,0,0,0,0,0,0,0
475138,13,1,13,13,13,0,0,0,0,0,0,0,0,0
475174,155,155,149,0,144,0,149,0,0,0,0,0,0,0
475243,28,26,26,26,26,0,0,0,0,0,0,0,0,0
475247,77,77,71,0,42,0,3,28,17,1,7,0,17,24
475253,132,132,131,0,130,0,131,0,0,0,0,0,0,0
475416,34,1,34,34,34,0,0,0,0,0,0,0,0,0
475479,33,0,33,33,11,0,0,0,0,0,0,0,0,0
475582,145,145,145,0,144,0,0,0,145,0,0,0,0,0
475857,71,4,71,71,0,0,0,0,0,0,0,0,0,0
476011,9,0,9,9,0,0,0,0,0,0,0,0,0,0
476036,45,45,29,0,35,0,29,0,0,0,0,0,0,0
476134,17,0,17,17,0,0,0,0,0,0,0,0,0,0
476205,7,7,7,7,0,0,0,0,0,0,0,0,0,0
476206,11,0,11,11,0,0,0,0,0,0,0,0,0,0
476270,29,29,25,0,21,0,0,4,12,3,7,0,0,7
476451,31,1,31,31,31,0,0,0,0,0,0,0,0,0
476570,18,2,18,18,6,0,0,0,0,0,0,0,0,0
476589,1,0,1,1,1,0,0,0,0,0,0,0,0,0
476595,63,3,63,63,0,0,0,0,0,0,0,0,0,0
476601,32,30,32,32,0,0,0,0,0,0,0,0,0,0
476633,64,64,54,0,49,0,38,0,0,0,1,0,18,19
476704,97,97,93,0,90,0,0,0,0,93,0,0,0,0
476883,149,149,145,0,144,0,0,0,145,0,0,0,0,0
477003,30,28,30,30,30,0,0,0,0,0,0,0,0,0
477054,46,46,46,0,39,0,0,0,0,0,46,0,0,46
477132,34,32,33,33,33,0,0,0,0,0,0,0,0,0
477165,66,66,64,0,59,0,58,0,8,0,0,0,0,0
477186,17,17,12,0,8,0,4,0,8,0,0,0,0,0
477195,156,156,148,0,137,0,148,0,0,0,0,0,0,0
477229,45,5,45,45,0,0,0,0,0,0,0,0,0,0
477569,65,63,65,65,0,0,0,0,0,0,0,0,0,0
485567,48,48,47,0,37,0,0,0,0,0,36,15,1,47
488658,27,0,27,27,0,0,0,0,0,0,0,0,0,0
488671,116,116,113,0,107,113,0,0,0,0,0,0,0,0
488674,66,5,66,66,0,0,0,0,0,0,0,0,0,0
488681,43,43,37,0,24,0,0,0,0,0,1,32,5,37
488683,16,1,16,16,0,0,0,0,0,0,0,0,0,0
488689,89,89,63,0,45,0,0,0,0,0,18,1,45,63
488703,33,33,23,0,15,0,0,4,6,14,0,0,0,0
488721,101,101,90,0,48,0,0,0,0,0,0,90,0,90
488726,149,149,144,0,143,0,0,0,0,0,0,144,0,144
488751,67,5,67,67,0,0,0,0,0,0,0,0,0,0
488768,33,33,33,33,5,0,0,0,0,0,0,0,0,0
488771,87,87,79,0,73,79,0,0,0,0,0,0,0,0
488776,14,14,14,14,0,0,0,0,0,0,0,0,0,0
488786,42,3,42,42,0,0,0,0,0,0,0,0,0,0
488787,17,15,17,17,1,0,0,0,0,0,0,0,0,0
488810,51,51,49,0,28,47,2,0,0,0,0,0,0,0
488811,72,72,70,0,21,0,0,0,0,0,52,11,13,70
488818,8,8,3,0,1,0,0,2,0,1,0,0,0,0
488846,55,4,55,55,11,0,0,0,0,0,0,0,0,0
488862,145,145,143,0,141,0,0,0,0,143,0,0,0,0
488917,10,10,2,0,0,0,0,0,0,0,0,1,1,2
488919,58,58,35,0,23,0,18,4,13,0,0,0,0,0
488984,33,1,33,33,20,0,0,0,0,0,0,0,0,0
489002,12,0,12,12,4,0,0,0,0,0,0,0,0,0
489119,32,30,32,32,29,0,0,0,0,0,0,0,0,0
489138,75,75,54,0,35,0,14,0,0,0,40,0,2,41
489149,93,93,76,0,78,0,21,0,0,0,59,0,0,59
489150,26,1,26,26,0,0,0,0,0,0,0,0,0,0
489166,9,9,8,0,7,0,0,0,0,0,6,0,2,8
489189,28,27,27,27,7,0,0,0,0,0,0,0,0,0
489209,48,48,32,0,25,0,24,0,1,0,7,0,0,7
489232,22,22,18,0,14,17,1,0,0,0,0,0,0,0
489242,47,47,41,0,35,0,0,31,15,0,0,0,0,0
489265,69,65,69,69,0,0,0,0,0,0,0,0,0,0
489267,42,42,41,0,31,0,7,21,3,11,0,0,0,0
489294,39,3,39,39,0,0,0,0,0,0,0,0,0,0
489334,59,55,59,59,0,0,0,0,0,0,0,0,0,0
489365,104,104,100,0,90,100,0,0,0,0,0,0,0,0
489400,1,0,1,1,1,0,0,0,0,0,0,0,0,0
489413,93,93,87,0,74,0,0,0,0,0,52,11,25,87
489448,45,43,45,45,0,0,0,0,0,0,0,0,0,0
490063,18,17,18,18,18,0,0,0,0,0,0,0,0,0
491159,55,51,55,55,0,0,0,0,0,0,0,0,0,0
491646,20,2,20,20,17,0,0,0,0,0,0,0,0,0
491676,70,70,56,0,33,0,0,0,0,0,14,37,6,56
491688,19,19,19,19,0,0,0,0,0,0,0,0,0,0
491703,8,1,8,8,7,0,0,0,0,0,0,0,0,0
492841,45,45,42,0,34,0,0,16,10,8,2,3,4,9
493114,151,151,133,0,119,0,0,0,0,0,13,19,107,133
493120,24,24,15,0,11,0,0,0,0,0,10,1,4,15
493128,61,61,49,0,29,0,0,10,1,38,0,0,0,0
493133,33,1,33,33,33,0,0,0,0,0,0,0,0,0
493137,11,1,11,11,11,0,0,0,0,0,0,0,0,0
493157,37,2,37,37,0,0,0,0,0,0,0,0,0,0
493247,8,8,8,8,0,0,0,0,0,0,0,0,0,0
493316,129,129,102,0,128,0,0,0,0,0,56,48,0,102
493351,158,158,158,0,157,0,0,0,0,158,0,0,0,0
493364,147,147,131,0,141,0,0,0,0,0,131,0,0,131
493416,16,16,16,16,0,0,0,0,0,0,0,0,0,0
493547,26,26,26,26,0,0,0,0,0,0,0,0,0,0
493574,11,11,4,0,2,0,0,0,0,0,2,1,1,4
493596,151,151,149,0,148,0,0,149,0,0,0,0,0,0
493603,53,49,53,53,0,0,0,0,0,0,0,0,0,0
494686,41,41,37,0,35,0,0,0,0,0,31,0,6,37
497807,15,0,15,15,0,0,0,0,0,0,0,0,0,0
499107,18,0,18,18,0,0,0,0,0,0,0,0,0,0
499926,38,38,34,0,30,0,5,0,23,0,7,0,0,7
500207,12,12,11,0,10,11,0,0,0,0,0,0,0,0
500674,17,15,17,17,0,0,0,0,0,0,0,0,0,0
500779,25,2,25,25,22,0,0,0,0,0,0,0,0,0
500871,50,50,45,0,33,0,0,14,25,10,1,0,0,1
500902,1,0,1,1,0,0,0,0,0,0,0,0,0,0
500903,50,3,50,50,0,0,0,0,0,0,0,0,0,0
501213,49,49,39,0,40,0,0,0,0,0,0,0,39,39
501227,25,25,25,25,0,0,0,0,0,0,0,0,0,0
501317,17,17,10,0,3,0,0,0,0,0,8,0,2,10
501593,31,31,31,31,0,0,0,0,0,0,0,0,0,0
501605,29,29,16,0,10,0,0,1,2,3,8,0,2,10
501647,117,117,109,0,101,105,1,0,3,0,0,0,0,0
501687,13,3,13,13,0,0,0,0,0,0,0,0,0,0
501697,2,0,2,2,0,0,0,0,0,0,0,0,0,0
501726,5,5,5,0,4,0,0,0,0,5,0,0,0,0
501745,6,0,6,6,0,0,0,0,0,0,0,0,0,0
501789,20,20,20,20,0,0,0,0,0,0,0,0,0,0
501800,119,119,113,0,113,0,91,0,0,0,8,0,23,30
501822,11,9,11,11,0,0,0,0,0,0,0,0,0,0
501870,18,0,18,18,5,0,0,0,0,0,0,0,0,0
501873,9,9,9,9,0,0,0,0,0,0,0,0,0,0
501888,36,36,32,0,26,0,0,0,0,0,3,20,9,32
501896,144,144,135,0,133,0,0,0,135,0,0,0,0,0
501925,72,5,72,72,0,0,0,0,0,0,0,0,0,0
501955,22,2,22,22,0,0,0,0,0,0,0,0,0,0
501957,15,0,15,15,15,0,0,0,0,0,0,0,0,0
501983,60,60,46,0,41,0,0,0,0,0,15,0,33,46
501985,30,28,30,30,30,0,0,0,0,0,0,0,0,0
502004,44,41,44,44,0,0,0,0,0,0,0,0,0,0
502009,33,32,33,33,33,0,0,0,0,0,0,0,0,0
502026,13,0,13,13,0,0,0,0,0,0,0,0,0,0
502032,30,30,29,29,29,0,0,0,0,0,0,0,0,0
502034,60,60,48,0,34,0,0,37,6,6,0,0,1,1
502042,8,4,6,6,4,0,0,0,0,0,0,0,0,0
502046,8,8,8,8,6,0,0,0,0,0,0,0,0,0
502082,43,43,30,0,36,0,0,0,30,0,0,0,0,0
502083,22,0,22,22,22,0,0,0,0,0,0,0,0,0
502085,65,4,65,65,0,0,0,0,0,0,0,0,0,0
502100,104,104,90,0,78,0,0,0,0,0,81,4,8,90
502102,27,1,27,27,1,0,0,0,0,0,0,0,0,0
502110,113,113,100,0,102,0,0,0,0,0,100,0,0,100
502117,4,4,1,0,0,0,0,0,0,0,0,1,0,1
502125,136,136,117,0,99,0,31,0,0,0,10,38,59,94
502126,56,56,51,0,51,0,0,0,0,0,29,0,38,51
502130,6,6,6,6,0,0,0,0,0,0,0,0,0,0
502133,45,45,16,0,9,0,0,12,1,0,3,0,0,3
502139,6,6,6,6,1,0,0,0,0,0,0,0,0,0
502143,44,44,44,0,40,0,0,0,44,0,0,0,0,0
502154,12,0,12,12,11,0,0,0,0,0,0,0,0,0
502158,63,61,63,63,0,0,0,0,0,0,0,0,0,0
502161,53,53,36,0,14,0,0,0,0,0,6,18,12,36
502165,6,0,6,6,0,0,0,0,0,0,0,0,0,0
502166,1,0,1,1,1,0,0,0,0,0,0,0,0,0
502171,23,0,23,23,23,0,0,0,0,0,0,0,0,0
502182,69,69,60,0,52,51,9,0,1,0,0,0,0,0
502188,31,30,28,28,28,0,0,0,0,0,0,0,0,0
502190,35,34,30,30,30,0,0,0,0,0,0,0,0,0
502202,24,23,24,24,0,0,0,0,0,0,0,0,0,0
502208,12,0,12,12,12,0,0,0,0,0,0,0,0,0
502210,156,156,144,0,152,0,0,0,0,0,0,14,136,144
502226,122,121,117,1,66,0,0,0,0,0,0,114,3,116
502229,28,27,23,23,20,0,0,0,0,0,0,0,0,0
502239,32,31,32,32,32,0,0,0,0,0,0,0,0,0
502249,6,6,6,0,1,0,2,0,0,0,4,0,0,4
502260,70,2,70,70,0,0,0,0,0,0,0,0,0,0
502264,12,3,12,12,2,0,0,0,0,0,0,0,0,0
502272,35,0,35,35,0,0,0,0,0,0,0,0,0,0
502304,34,28,33,33,0,0,0,0,0,0,0,0,0,0
502317,120,120,101,0,80,0,0,0,0,0,63,36,13,101
502327,42,2,42,42,4,0,0,0,0,0,0,0,0,0
502356,40,0,40,40,0,0,0,0,0,0,0,0,0,0
502374,88,88,81,0,64,81,0,0,0,0,0,0,0,0
502381,77,74,77,77,0,0,0,0,0,0,0,0,0,0
502481,102,102,88,0,81,0,0,0,0,0,0,88,0,88
502517,156,156,144,0,136,0,12,138,0,0,0,0,0,0
502582,16,16,9,0,3,0,0,0,0,0,2,5,2,9
502671,145,145,139,0,136,0,139,0,0,0,0,0,0,0
502706,29,1,29,29,27,0,0,0,0,0,0,0,0,0
503285,69,3,69,69,0,0,0,0,0,0,0,0,0,0
503351,6,6,6,0,3,4,2,0,0,0,0,0,0,0
503449,6,6,6,6,5,0,0,0,0,0,0,0,0,0
503556,80,80,62,0,48,0,0,6,14,47,0,0,0,0
503569,34,34,34,34,0,0,0,0,0,0,0,0,0,0
504379,11,11,11,11,11,0,0,0,0,0,0,0,0,0
505447,4,4,4,4,0,0,0,0,0,0,0,0,0,0
506433,29,1,29,29,29,0,0,0,0,0,0,0,0,0
506560,106,106,86,0,64,0,0,52,1,12,27,11,4,34
506693,31,1,31,31,31,0,0,0,0,0,0,0,0,0
506702,12,12,12,0,9,12,0,0,0,0,0,0,0,0
508892,10,10,9,0,5,0,0,2,0,7,0,0,0,0
514639,2,1,2,2,0,0,0,0,0,0,0,0,0,0
514719,12,12,2,0,1,0,0,2,0,0,0,0,0,0
514888,147,147,147,0,142,0,0,147,0,0,0,0,0,0
514913,114,114,112,0,110,0,0,0,0,112,0,0,0,0
516416,45,45,44,0,44,0,0,0,0,44,0,0,0,0
516684,13,13,13,13,0,0,0,0,0,0,0,0,0,0
516769,5,5,5,5,3,0,0,0,0,0,0,0,0,0
516770,162,162,162,0,161,0,0,0,0,162,0,0,0,0
516782,47,47,45,0,39,0,0,0,0,0,43,4,0,45
516811,13,13,7,0,0,0,0,0,0,0,3,4,0,7
516949,74,74,56,0,49,56,0,0,0,0,0,0,0,0
516969,76,4,76,76,0,0,0,0,0,0,0,0,0,0
517060,1,0,1,1,1,0,0,0,0,0,0,0,0,0
517370,24,24,20,0,18,0,0,5,0,0,1,0,15,16
517414,18,16,18,18,17,0,0,0,0,0,0,0,0,0
518170,94,94,56,0,34,0,0,16,0,4,21,11,10,39
518418,18,18,18,18,0,0,0,0,0,0,0,0,0,0
518420,14,0,14,14,7,0,0,0,0,0,0,0,0,0
518444,26,1,26,26,26,0,0,0,0,0,0,0,0,0
518500,46,46,33,0,28,0,0,0,0,0,12,0,24,33
518516,32,30,32,32,32,0,0,0,0,0,0,0,0,0
518526,28,1,28,28,0,0,0,0,0,0,0,0,0,0
518533,17,16,17,17,0,0,0,0,0,0,0,0,0,0
518545,41,41,26,0,8,0,0,0,0,0,10,10,8,26
518553,68,66,68,68,0,0,0,0,0,0,0,0,0,0
518567,28,27,28,28,11,0,0,0,0,0,0,0,0,0
518577,38,38,36,0,28,0,0,0,0,0,16,15,8,36
518582,3,0,3,3,3,0,0,0,0,0,0,0,0,0
518586,6,6,6,0,5,0,0,6,0,0,0,0,0,0
518603,13,13,13,13,0,0,0,0,0,0,0,0,0,0
518614,143,143,130,0,94,0,5,96,22,26,0,0,0,0
518617,32,29,32,32,0,0,0,0,0,0,0,0,0,0
518625,31,31,31,0,27,0,0,0,31,0,0,0,0,0
518626,75,75,75,0,74,3,1,0,71,0,0,0,0,0
518633,6,0,6,6,6,0,0,0,0,0,0,0,0,0
518653,30,30,22,0,15,0,0,5,0,17,0,0,0,0
518655,2,2,2,2,0,0,0,0,0,0,0,0,0,0
518674,20,20,20,20,0,0,0,0,0,0,0,0,0,0
518692,147,147,146,0,145,0,146,0,0,0,0,0,0,0
518693,24,21,24,24,0,0,0,0,0,0,0,0,0,0
518700,6,6,2,0,0,0,0,0,0,0,1,0,1,2
518703,48,4,48,48,0,0,0,0,0,0,0,0,0,0
518715,22,22,22,22,0,0,0,0,0,0,0,0,0,0
518716,17,15,17,17,17,0,0,0,0,0,0,0,0,0
518735,60,60,55,0,52,55,0,0,0,0,0,0,0,0
518748,5,0,5,5,2,0,0,0,0,0,0,0,0,0
518755,30,30,16,0,16,0,16,0,0,0,0,0,0,0
518774,10,10,10,10,10,0,0,0,0,0,0,0,0,0
518792,158,158,156,0,151,0,0,0,0,0,0,2,154,156
518794,22,22,21,0,18,0,1,1,0,19,0,0,0,0
518799,9,9,1,0,0,0,1,0,0,0,0,0,0,0
518813,67,5,67,67,0,0,0,0,0,0,0,0,0,0
518858,65,6,65,65,0,0,0,0,0,0,0,0,0,0
518875,47,5,47,47,0,0,0,0,0,0,0,0,0,0
518886,63,59,63,63,0,0,0,0,0,0,0,0,0,0
518900,30,30,16,0,10,0,0,0,0,0,2,5,10,16
518902,26,26,26,0,22,0,0,1,0,25,0,0,0,0
518927,26,26,26,26,0,0,0,0,0,0,0,0,0,0
518934,81,81,78,0,65,0,1,67,9,2,0,0,0,0
518953,20,20,17,0,14,0,0,0,0,0,1,12,5,17
518960,96,96,88,0,80,88,0,0,0,0,0,0,0,0
518961,3,0,3,3,0,0,0,0,0,0,0,0,0,0
518963,7,7,1,0,1,0,1,0,0,0,0,0,0,0
518977,2,2,2,0,1,0,2,0,0,0,0,0,0,0
518991,77,77,62,0,41,0,0,1,0,0,25,4,34,61
519015,10,10,10,10,3,0,0,0,0,0,0,0,0,0
519023,54,54,53,0,48,53,0,0,0,0,0,0,0,0
519025,75,75,72,0,70,0,0,0,72,0,0,0,0,0
519043,31,2,31,31,31,0,0,0,0,0,0,0,0,0
519048,114,114,98,0,88,0,95,0,0,0,0,0,3,3
519058,149,149,149,0,147,0,0,0,149,0,0,0,0,0
519083,60,60,58,0,55,58,0,0,0,0,0,0,0,0
519096,12,12,12,12,0,0,0,0,0,0,0,0,0,0
519105,29,3,29,29,29,0,0,0,0,0,0,0,0,0
519107,55,55,44,0,31,0,0,15,2,26,0,0,1,1
519110,6,6,6,6,0,0,0,0,0,0,0,0,0,0
519128,84,84,72,0,57,0,0,0,0,0,51,20,4,72
519141,22,22,22,22,22,0,0,0,0,0,0,0,0,0
519144,31,2,31,31,31,0,0,0,0,0,0,0,0,0
519184,124,124,121,0,118,0,0,0,0,0,5,39,84,121
519186,71,68,71,71,0,0,0,0,0,0,0,0,0,0
519203,87,87,85,0,85,0,85,0,0,0,0,0,0,0
519208,4,4,0,0,0,0,0,0,0,0,0,0,0,0
519240,70,68,70,70,0,0,0,0,0,0,0,0,0,0
519242,30,1,30,30,29,0,0,0,0,0,0,0,0,0
519259,6,0,6,6,0,0,0,0,0,0,0,0,0,0
519267,30,1,30,30,0,0,0,0,0,0,0,0,0,0
519293,16,0,16,16,16,0,0,0,0,0,0,0,0,0
519299,37,37,34,0,25,0,0,6,14,15,0,0,0,0
519317,123,123,117,0,117,0,0,0,0,0,0,0,117,117
519322,37,37,37,37,0,0,0,0,0,0,0,0,0,0
519346,86,86,79,0,70,0,0,0,0,0,44,0,35,79
519388,36,36,29,0,24,0,0,0,29,0,0,0,0,0
519390,18,18,9,0,4,7,0,0,0,0,2,0,0,2
519403,2,0,2,2,0,0,0,0,0,0,0,0,0,0
519445,43,43,38,0,24,0,0,31,5,3,0,0,0,0
519455,32,30,32,32,32,0,0,0,0,0,0,0,0,0
520209,4,4,2,0,1,2,0,0,0,0,0,0,0,0
520471,58,58,58,0,49,0,0,55,0,5,0,0,0,0
521055,9,9,9,9,0,0,0,0,0,0,0,0,0,0
521230,17,2,16,16,16,0,0,0,0,0,0,0,0,0
521428,9,9,9,0,3,0,0,0,0,0,0,3,6,9
521655,3,0,3,3,0,0,0,0,0,0,0,0,0,0
521692,76,76,74,0,75,74,0,0,0,0,0,0,0,0
523253,91,91,86,0,76,0,0,81,4,5,0,0,0,0
523260,29,28,24,24,16,0,0,0,0,0,0,0,0,0
523989,1,1,1,1,0,0,0,0,0,0,0,0,0,0
524968,135,135,56,0,132,56,0,0,0,0,0,0,0,0
525768,72,3,72,72,0,0,0,0,0,0,0,0,0,0
527048,12,0,12,12,6,0,0,0,0,0,0,0,0,0
527054,2,2,2,2,1,0,0,0,0,0,0,0,0,0
537953,88,88,79,0,71,0,0,0,0,0,76,0,4,79
538227,51,13,51,51,0,0,0,0,0,0,0,0,0,0
539438,27,3,27,27,27,0,0,0,0,0,0,0,0,0
